"","Y","L","Env","G","tj","ri","Rep","Group","Yield","GD"
"5467",2003,"Comilla","2003-Comilla","BRRI dhan39",2003,1999,3,"Short",2.635255814,NA
"5468",2003,"Gazipur","2003-Gazipur","BRRI dhan39",2003,1999,3,"Short",3.37927907,NA
"5469",2003,"Rajshahi","2003-Rajshahi","BRRI dhan39",2003,1999,3,"Short",4.2395,NA
"5470",2003,"Rangpur","2003-Rangpur","BRRI dhan39",2003,1999,3,"Short",5.735348837,NA
"5471",2003,"Satkhira","2003-Satkhira","BRRI dhan39",2003,1999,3,"Short",4.809302326,NA
"5472",2003,"Sonagazi","2003-Sonagazi","BRRI dhan39",2003,1999,3,"Short",1.22,NA
"5473",2004,"Barisal","2004-Barisal","BRRI dhan39",2004,1999,3,"Short",3.65078362,NA
"5474",2004,"Comilla","2004-Comilla","BRRI dhan39",2004,1999,3,"Short",2.761616279,NA
"5475",2004,"Gazipur","2004-Gazipur","BRRI dhan39",2004,1999,3,"Short",3.781744186,NA
"5476",2004,"Rajshahi","2004-Rajshahi","BRRI dhan39",2004,1999,3,"Short",4.343023256,NA
"5477",2004,"Rangpur","2004-Rangpur","BRRI dhan39",2004,1999,3,"Short",3.16,NA
"5478",2004,"Satkhira","2004-Satkhira","BRRI dhan39",2004,1999,3,"Short",4.72744186,NA
"5479",2004,"Sonagazi","2004-Sonagazi","BRRI dhan39",2004,1999,3,"Short",2.969978858,NA
"5480",2004,"Kustia","2004-Kustia","BRRI dhan39",2004,1999,3,"Short",4.098430233,NA
"5481",2005,"Barisal","2005-Barisal","BRRI dhan39",2005,1999,3,"Short",2.704,NA
"5482",2005,"Comilla","2005-Comilla","BRRI dhan39",2005,1999,3,"Short",2.734534884,NA
"5483",2005,"Gazipur","2005-Gazipur","BRRI dhan39",2005,1999,3,"Short",3.85,NA
"5484",2005,"Rajshahi","2005-Rajshahi","BRRI dhan39",2005,1999,3,"Short",4.195116279,NA
"5485",2005,"Rangpur","2005-Rangpur","BRRI dhan39",2005,1999,3,"Short",2.70478356,NA
"5486",2005,"Satkhira","2005-Satkhira","BRRI dhan39",2005,1999,3,"Short",4.860465116,NA
"5487",2005,"Sonagazi","2005-Sonagazi","BRRI dhan39",2005,1999,3,"Short",3.1,NA
"5488",2005,"Kustia","2005-Kustia","BRRI dhan39",2005,1999,3,"Short",4.631976744,NA
"5489",2006,"Barisal","2006-Barisal","BRRI dhan39",2006,1999,3,"Short",2,NA
"5490",2006,"Comilla","2006-Comilla","BRRI dhan39",2006,1999,3,"Short",1.21,NA
"5491",2006,"Gazipur","2006-Gazipur","BRRI dhan39",2006,1999,3,"Short",4.6,NA
"5492",2006,"Rajshahi","2006-Rajshahi","BRRI dhan39",2006,1999,3,"Short",3.8,NA
"5493",2006,"Rangpur","2006-Rangpur","BRRI dhan39",2006,1999,3,"Short",4.15,NA
"5494",2006,"Satkhira","2006-Satkhira","BRRI dhan39",2006,1999,3,"Short",3,NA
"5495",2006,"Sonagazi","2006-Sonagazi","BRRI dhan39",2006,1999,3,"Short",2.91,NA
"5496",2006,"Kustia","2006-Kustia","BRRI dhan39",2006,1999,3,"Short",4.75,NA
"5497",2007,"Barisal","2007-Barisal","BRRI dhan39",2007,1999,3,"Short",5.1995,NA
"5498",2007,"Comilla","2007-Comilla","BRRI dhan39",2007,1999,3,"Short",4.97475,NA
"5499",2007,"Gazipur","2007-Gazipur","BRRI dhan39",2007,1999,3,"Short",3.2,NA
"5500",2007,"Rajshahi","2007-Rajshahi","BRRI dhan39",2007,1999,3,"Short",2.9,NA
"5501",2007,"Rangpur","2007-Rangpur","BRRI dhan39",2007,1999,3,"Short",4.075,NA
"5502",2007,"Satkhira","2007-Satkhira","BRRI dhan39",2007,1999,3,"Short",2.4,NA
"5503",2007,"Sonagazi","2007-Sonagazi","BRRI dhan39",2007,1999,3,"Short",2.72,NA
"5504",2007,"Kustia","2007-Kustia","BRRI dhan39",2007,1999,3,"Short",5,NA
"5505",2008,"Barisal","2008-Barisal","BRRI dhan39",2008,1999,3,"Short",3.74975,NA
"5506",2008,"Comilla","2008-Comilla","BRRI dhan39",2008,1999,3,"Short",4.395,NA
"5507",2008,"Gazipur","2008-Gazipur","BRRI dhan39",2008,1999,3,"Short",4.6,NA
"5508",2008,"Rajshahi","2008-Rajshahi","BRRI dhan39",2008,1999,3,"Short",4.19,NA
"5509",2008,"Rangpur","2008-Rangpur","BRRI dhan39",2008,1999,3,"Short",4,NA
"5510",2008,"Satkhira","2008-Satkhira","BRRI dhan39",2008,1999,3,"Short",2.7,NA
"5511",2008,"Sonagazi","2008-Sonagazi","BRRI dhan39",2008,1999,3,"Short",1.8,NA
"5512",2008,"Kustia","2008-Kustia","BRRI dhan39",2008,1999,3,"Short",5.2,NA
"5513",2009,"Barisal","2009-Barisal","BRRI dhan39",2009,1999,3,"Short",2.3,NA
"5514",2009,"Comilla","2009-Comilla","BRRI dhan39",2009,1999,3,"Short",3.4725,NA
"5515",2009,"Gazipur","2009-Gazipur","BRRI dhan39",2009,1999,3,"Short",3.4,NA
"5516",2009,"Rajshahi","2009-Rajshahi","BRRI dhan39",2009,1999,3,"Short",3.545,NA
"5517",2009,"Rangpur","2009-Rangpur","BRRI dhan39",2009,1999,3,"Short",4.2,NA
"5518",2009,"Satkhira","2009-Satkhira","BRRI dhan39",2009,1999,3,"Short",2.55,NA
"5519",2009,"Sonagazi","2009-Sonagazi","BRRI dhan39",2009,1999,3,"Short",0.9,NA
"5520",2009,"Kustia","2009-Kustia","BRRI dhan39",2009,1999,3,"Short",5.4,NA
"5521",2010,"Barisal","2010-Barisal","BRRI dhan39",2010,1999,3,"Short",2.48,NA
"5522",2010,"Comilla","2010-Comilla","BRRI dhan39",2010,1999,3,"Short",4.97,NA
"5523",2010,"Gazipur","2010-Gazipur","BRRI dhan39",2010,1999,3,"Short",4.15,NA
"5524",2010,"Rajshahi","2010-Rajshahi","BRRI dhan39",2010,1999,3,"Short",4.3725,NA
"5525",2010,"Rangpur","2010-Rangpur","BRRI dhan39",2010,1999,3,"Short",2.1,NA
"5526",2010,"Satkhira","2010-Satkhira","BRRI dhan39",2010,1999,3,"Short",2.625,NA
"5527",2010,"Sonagazi","2010-Sonagazi","BRRI dhan39",2010,1999,3,"Short",4.07,NA
"5528",2010,"Kustia","2010-Kustia","BRRI dhan39",2010,1999,3,"Short",6,NA
"5529",2011,"Barisal","2011-Barisal","BRRI dhan39",2011,1999,3,"Short",2.66,NA
"5530",2011,"Comilla","2011-Comilla","BRRI dhan39",2011,1999,3,"Short",2.09,NA
"5531",2011,"Gazipur","2011-Gazipur","BRRI dhan39",2011,1999,3,"Short",4.5,NA
"5532",2011,"Rajshahi","2011-Rajshahi","BRRI dhan39",2011,1999,3,"Short",5.2,NA
"5533",2011,"Rangpur","2011-Rangpur","BRRI dhan39",2011,1999,3,"Short",3.8,NA
"5534",2011,"Satkhira","2011-Satkhira","BRRI dhan39",2011,1999,3,"Short",2.5875,NA
"5535",2011,"Sonagazi","2011-Sonagazi","BRRI dhan39",2011,1999,3,"Short",5.95,NA
"5536",2011,"Kustia","2011-Kustia","BRRI dhan39",2011,1999,3,"Short",4.62,NA
"5537",2012,"Kustia","2012-Kustia","BRRI dhan39",2012,1999,3,"Short",4.97,NA
"5538",2012,"Sonagazi","2012-Sonagazi","BRRI dhan39",2012,1999,3,"Short",3.9,NA
"5539",2012,"Comilla","2012-Comilla","BRRI dhan39",2012,1999,3,"Short",4.13,NA
"5540",2012,"Gazipur","2012-Gazipur","BRRI dhan39",2012,1999,3,"Short",4.205,NA
"5541",2012,"Rajshahi","2012-Rajshahi","BRRI dhan39",2012,1999,3,"Short",4.76,NA
"5542",2012,"Rangpur","2012-Rangpur","BRRI dhan39",2012,1999,3,"Short",2.22,NA
"5543",2012,"Satkhira","2012-Satkhira","BRRI dhan39",2012,1999,3,"Short",3.165,NA
"5544",2012,"Barisal","2012-Barisal","BRRI dhan39",2012,1999,3,"Short",4.11,NA
"5545",2013,"Kustia","2013-Kustia","BRRI dhan39",2013,1999,3,"Short",3.71,NA
"5546",2013,"Sonagazi","2013-Sonagazi","BRRI dhan39",2013,1999,3,"Short",4,NA
"5547",2013,"Comilla","2013-Comilla","BRRI dhan39",2013,1999,3,"Short",1.24,NA
"5548",2013,"Gazipur","2013-Gazipur","BRRI dhan39",2013,1999,3,"Short",6.83,NA
"5549",2013,"Rajshahi","2013-Rajshahi","BRRI dhan39",2013,1999,3,"Short",5.03,NA
"5550",2013,"Rangpur","2013-Rangpur","BRRI dhan39",2013,1999,3,"Short",3.7,NA
"5551",2013,"Barisal","2013-Barisal","BRRI dhan39",2013,1999,3,"Short",3.82,NA
"5552",2014,"Kustia","2014-Kustia","BRRI dhan39",2014,1999,3,"Short",4.83,NA
"5553",2014,"Sonagazi","2014-Sonagazi","BRRI dhan39",2014,1999,3,"Short",3.44,NA
"5554",2014,"Comilla","2014-Comilla","BRRI dhan39",2014,1999,3,"Short",3.92,NA
"5555",2014,"Gazipur","2014-Gazipur","BRRI dhan39",2014,1999,3,"Short",5.4,NA
"5556",2014,"Rajshahi","2014-Rajshahi","BRRI dhan39",2014,1999,3,"Short",6.810883721,NA
"5557",2014,"Rangpur","2014-Rangpur","BRRI dhan39",2014,1999,3,"Short",3.5,NA
"5558",2014,"Satkhira","2014-Satkhira","BRRI dhan39",2014,1999,3,"Short",4.91,NA
"5559",2014,"Bhanga","2014-Bhanga","BRRI dhan39",2014,1999,3,"Short",4.25,NA
"5568",2003,"Barisal","2003-Barisal","BRRI dhan40",2003,2003,1,"Stress",6.08372093,NA
"5569",2003,"Comilla","2003-Comilla","BRRI dhan40",2003,2003,1,"Stress",4.102232558,NA
"5570",2003,"Gazipur","2003-Gazipur","BRRI dhan40",2003,2003,1,"Stress",3.909372093,NA
"5571",2003,"Rajshahi","2003-Rajshahi","BRRI dhan40",2003,2003,1,"Stress",2.6895,NA
"5572",2003,"Rangpur","2003-Rangpur","BRRI dhan40",2003,2003,1,"Stress",4.639046512,NA
"5573",2003,"Satkhira","2003-Satkhira","BRRI dhan40",2003,2003,1,"Stress",6.32372093,NA
"5574",2003,"Sonagazi","2003-Sonagazi","BRRI dhan40",2003,2003,1,"Stress",2.47,NA
"5575",2004,"Barisal","2004-Barisal","BRRI dhan40",2004,2003,1,"Stress",3.537427326,NA
"5576",2004,"Comilla","2004-Comilla","BRRI dhan40",2004,2003,1,"Stress",2.107905814,NA
"5577",2004,"Gazipur","2004-Gazipur","BRRI dhan40",2004,2003,1,"Stress",3.92372093,NA
"5578",2004,"Rajshahi","2004-Rajshahi","BRRI dhan40",2004,2003,1,"Stress",3.678906977,NA
"5579",2004,"Rangpur","2004-Rangpur","BRRI dhan40",2004,2003,1,"Stress",3.18,NA
"5580",2004,"Satkhira","2004-Satkhira","BRRI dhan40",2004,2003,1,"Stress",5.505116279,NA
"5581",2004,"Sonagazi","2004-Sonagazi","BRRI dhan40",2004,2003,1,"Stress",5.748837209,NA
"5582",2004,"Kustia","2004-Kustia","BRRI dhan40",2004,2003,1,"Stress",3.559848837,NA
"5583",2005,"Barisal","2005-Barisal","BRRI dhan40",2005,2003,1,"Stress",5.589,NA
"5584",2005,"Comilla","2005-Comilla","BRRI dhan40",2005,2003,1,"Stress",3.240930233,NA
"5585",2005,"Gazipur","2005-Gazipur","BRRI dhan40",2005,2003,1,"Stress",3.931627907,NA
"5586",2005,"Rajshahi","2005-Rajshahi","BRRI dhan40",2005,2003,1,"Stress",3.74255814,NA
"5587",2005,"Rangpur","2005-Rangpur","BRRI dhan40",2005,2003,1,"Stress",3.237071603,NA
"5588",2005,"Satkhira","2005-Satkhira","BRRI dhan40",2005,2003,1,"Stress",5.372093023,NA
"5589",2005,"Sonagazi","2005-Sonagazi","BRRI dhan40",2005,2003,1,"Stress",4.97,NA
"5590",2005,"Kustia","2005-Kustia","BRRI dhan40",2005,2003,1,"Stress",4.34477907,NA
"5591",2006,"Barisal","2006-Barisal","BRRI dhan40",2006,2003,1,"Stress",2.783,NA
"5592",2006,"Comilla","2006-Comilla","BRRI dhan40",2006,2003,1,"Stress",1.16,NA
"5593",2006,"Gazipur","2006-Gazipur","BRRI dhan40",2006,2003,1,"Stress",3.7,NA
"5594",2006,"Rajshahi","2006-Rajshahi","BRRI dhan40",2006,2003,1,"Stress",3.5,NA
"5595",2006,"Rangpur","2006-Rangpur","BRRI dhan40",2006,2003,1,"Stress",5.05,NA
"5596",2006,"Satkhira","2006-Satkhira","BRRI dhan40",2006,2003,1,"Stress",5.8,NA
"5597",2006,"Sonagazi","2006-Sonagazi","BRRI dhan40",2006,2003,1,"Stress",3.42,NA
"5598",2006,"Kustia","2006-Kustia","BRRI dhan40",2006,2003,1,"Stress",6.15,NA
"5599",2007,"Barisal","2007-Barisal","BRRI dhan40",2007,2003,1,"Stress",3.2325,NA
"5600",2007,"Comilla","2007-Comilla","BRRI dhan40",2007,2003,1,"Stress",4.69125,NA
"5601",2007,"Gazipur","2007-Gazipur","BRRI dhan40",2007,2003,1,"Stress",3.5,NA
"5602",2007,"Rajshahi","2007-Rajshahi","BRRI dhan40",2007,2003,1,"Stress",4.1,NA
"5603",2007,"Rangpur","2007-Rangpur","BRRI dhan40",2007,2003,1,"Stress",3.6,NA
"5604",2007,"Satkhira","2007-Satkhira","BRRI dhan40",2007,2003,1,"Stress",4.5,NA
"5605",2007,"Sonagazi","2007-Sonagazi","BRRI dhan40",2007,2003,1,"Stress",3.5,NA
"5606",2007,"Kustia","2007-Kustia","BRRI dhan40",2007,2003,1,"Stress",4.4,NA
"5607",2008,"Barisal","2008-Barisal","BRRI dhan40",2008,2003,1,"Stress",3.39125,NA
"5608",2008,"Comilla","2008-Comilla","BRRI dhan40",2008,2003,1,"Stress",3.895625,NA
"5609",2008,"Gazipur","2008-Gazipur","BRRI dhan40",2008,2003,1,"Stress",3.7,NA
"5610",2008,"Rajshahi","2008-Rajshahi","BRRI dhan40",2008,2003,1,"Stress",5.53,NA
"5611",2008,"Rangpur","2008-Rangpur","BRRI dhan40",2008,2003,1,"Stress",5.2,NA
"5612",2008,"Satkhira","2008-Satkhira","BRRI dhan40",2008,2003,1,"Stress",5.15,NA
"5613",2008,"Sonagazi","2008-Sonagazi","BRRI dhan40",2008,2003,1,"Stress",2,NA
"5614",2008,"Kustia","2008-Kustia","BRRI dhan40",2008,2003,1,"Stress",4.9,NA
"5615",2009,"Barisal","2009-Barisal","BRRI dhan40",2009,2003,1,"Stress",3.55,NA
"5616",2009,"Comilla","2009-Comilla","BRRI dhan40",2009,2003,1,"Stress",4.5825,NA
"5617",2009,"Gazipur","2009-Gazipur","BRRI dhan40",2009,2003,1,"Stress",4.35,NA
"5618",2009,"Rajshahi","2009-Rajshahi","BRRI dhan40",2009,2003,1,"Stress",4.815,NA
"5619",2009,"Rangpur","2009-Rangpur","BRRI dhan40",2009,2003,1,"Stress",4.7,NA
"5620",2009,"Satkhira","2009-Satkhira","BRRI dhan40",2009,2003,1,"Stress",4.825,NA
"5621",2009,"Sonagazi","2009-Sonagazi","BRRI dhan40",2009,2003,1,"Stress",2.8,NA
"5622",2009,"Kustia","2009-Kustia","BRRI dhan40",2009,2003,1,"Stress",5.4,NA
"5623",2010,"Barisal","2010-Barisal","BRRI dhan40",2010,2003,1,"Stress",3.235,NA
"5624",2010,"Comilla","2010-Comilla","BRRI dhan40",2010,2003,1,"Stress",4.15,NA
"5625",2010,"Gazipur","2010-Gazipur","BRRI dhan40",2010,2003,1,"Stress",4.275,NA
"5626",2010,"Rajshahi","2010-Rajshahi","BRRI dhan40",2010,2003,1,"Stress",5.4575,NA
"5627",2010,"Rangpur","2010-Rangpur","BRRI dhan40",2010,2003,1,"Stress",3.8,NA
"5628",2010,"Satkhira","2010-Satkhira","BRRI dhan40",2010,2003,1,"Stress",4.9875,NA
"5629",2010,"Sonagazi","2010-Sonagazi","BRRI dhan40",2010,2003,1,"Stress",4.05,NA
"5630",2010,"Kustia","2010-Kustia","BRRI dhan40",2010,2003,1,"Stress",5.8,NA
"5631",2011,"Barisal","2011-Barisal","BRRI dhan40",2011,2003,1,"Stress",2.92,NA
"5632",2011,"Comilla","2011-Comilla","BRRI dhan40",2011,2003,1,"Stress",4.45,NA
"5633",2011,"Gazipur","2011-Gazipur","BRRI dhan40",2011,2003,1,"Stress",5.75,NA
"5634",2011,"Rajshahi","2011-Rajshahi","BRRI dhan40",2011,2003,1,"Stress",6.1,NA
"5635",2011,"Rangpur","2011-Rangpur","BRRI dhan40",2011,2003,1,"Stress",3.1,NA
"5636",2011,"Satkhira","2011-Satkhira","BRRI dhan40",2011,2003,1,"Stress",4.90625,NA
"5637",2011,"Sonagazi","2011-Sonagazi","BRRI dhan40",2011,2003,1,"Stress",6.5,NA
"5638",2011,"Kustia","2011-Kustia","BRRI dhan40",2011,2003,1,"Stress",5.16,NA
"5639",2012,"Kustia","2012-Kustia","BRRI dhan40",2012,2003,1,"Stress",4.82,NA
"5640",2012,"Sonagazi","2012-Sonagazi","BRRI dhan40",2012,2003,1,"Stress",3.92,NA
"5641",2012,"Comilla","2012-Comilla","BRRI dhan40",2012,2003,1,"Stress",4.1,NA
"5642",2012,"Gazipur","2012-Gazipur","BRRI dhan40",2012,2003,1,"Stress",3.972,NA
"5643",2012,"Rajshahi","2012-Rajshahi","BRRI dhan40",2012,2003,1,"Stress",3.99,NA
"5644",2012,"Rangpur","2012-Rangpur","BRRI dhan40",2012,2003,1,"Stress",2.4,NA
"5645",2012,"Satkhira","2012-Satkhira","BRRI dhan40",2012,2003,1,"Stress",3.485,NA
"5646",2012,"Barisal","2012-Barisal","BRRI dhan40",2012,2003,1,"Stress",4.57,NA
"5647",2013,"Kustia","2013-Kustia","BRRI dhan40",2013,2003,1,"Stress",5.2,NA
"5648",2013,"Sonagazi","2013-Sonagazi","BRRI dhan40",2013,2003,1,"Stress",4.16,NA
"5649",2013,"Comilla","2013-Comilla","BRRI dhan40",2013,2003,1,"Stress",4.25,NA
"5650",2013,"Gazipur","2013-Gazipur","BRRI dhan40",2013,2003,1,"Stress",3.98,NA
"5651",2013,"Rajshahi","2013-Rajshahi","BRRI dhan40",2013,2003,1,"Stress",5.37,NA
"5652",2013,"Rangpur","2013-Rangpur","BRRI dhan40",2013,2003,1,"Stress",3.3,NA
"5653",2013,"Barisal","2013-Barisal","BRRI dhan40",2013,2003,1,"Stress",4.87,NA
"5654",2014,"Kustia","2014-Kustia","BRRI dhan40",2014,2003,1,"Stress",4.91,NA
"5655",2014,"Sonagazi","2014-Sonagazi","BRRI dhan40",2014,2003,1,"Stress",3.12,NA
"5656",2014,"Comilla","2014-Comilla","BRRI dhan40",2014,2003,1,"Stress",4.05,NA
"5657",2014,"Gazipur","2014-Gazipur","BRRI dhan40",2014,2003,1,"Stress",6.36,NA
"5658",2014,"Rajshahi","2014-Rajshahi","BRRI dhan40",2014,2003,1,"Stress",6.553790698,NA
"5659",2014,"Rangpur","2014-Rangpur","BRRI dhan40",2014,2003,1,"Stress",3.8,NA
"5660",2014,"Satkhira","2014-Satkhira","BRRI dhan40",2014,2003,1,"Stress",4.52,NA
"5661",2014,"Bhanga","2014-Bhanga","BRRI dhan40",2014,2003,1,"Stress",3.55,NA
"5670",2003,"Barisal","2003-Barisal","BRRI dhan40",2003,2003,2,"Stress",5.347534884,NA
"5671",2003,"Comilla","2003-Comilla","BRRI dhan40",2003,2003,2,"Stress",3.493769767,NA
"5672",2003,"Gazipur","2003-Gazipur","BRRI dhan40",2003,2003,2,"Stress",1.640930233,NA
"5673",2003,"Rajshahi","2003-Rajshahi","BRRI dhan40",2003,2003,2,"Stress",3.4995,NA
"5674",2003,"Rangpur","2003-Rangpur","BRRI dhan40",2003,2003,2,"Stress",4.639534884,NA
"5675",2003,"Satkhira","2003-Satkhira","BRRI dhan40",2003,2003,2,"Stress",6.569302326,NA
"5676",2003,"Sonagazi","2003-Sonagazi","BRRI dhan40",2003,2003,2,"Stress",2.79,NA
"5677",2004,"Barisal","2004-Barisal","BRRI dhan40",2004,2003,2,"Stress",4.227755308,NA
"5678",2004,"Comilla","2004-Comilla","BRRI dhan40",2004,2003,2,"Stress",2.565302326,NA
"5679",2004,"Gazipur","2004-Gazipur","BRRI dhan40",2004,2003,2,"Stress",4.568023256,NA
"5680",2004,"Rajshahi","2004-Rajshahi","BRRI dhan40",2004,2003,2,"Stress",4.443348837,NA
"5681",2004,"Rangpur","2004-Rangpur","BRRI dhan40",2004,2003,2,"Stress",2.95,NA
"5682",2004,"Satkhira","2004-Satkhira","BRRI dhan40",2004,2003,2,"Stress",5.60744186,NA
"5683",2004,"Sonagazi","2004-Sonagazi","BRRI dhan40",2004,2003,2,"Stress",5.593023256,NA
"5684",2004,"Kustia","2004-Kustia","BRRI dhan40",2004,2003,2,"Stress",5.309639535,NA
"5685",2005,"Barisal","2005-Barisal","BRRI dhan40",2005,2003,2,"Stress",5.329,NA
"5686",2005,"Comilla","2005-Comilla","BRRI dhan40",2005,2003,2,"Stress",2.943837209,NA
"5687",2005,"Gazipur","2005-Gazipur","BRRI dhan40",2005,2003,2,"Stress",3.292325581,NA
"5688",2005,"Rajshahi","2005-Rajshahi","BRRI dhan40",2005,2003,2,"Stress",4.927906977,NA
"5689",2005,"Rangpur","2005-Rangpur","BRRI dhan40",2005,2003,2,"Stress",0.451250765,NA
"5690",2005,"Satkhira","2005-Satkhira","BRRI dhan40",2005,2003,2,"Stress",5.413023256,NA
"5691",2005,"Sonagazi","2005-Sonagazi","BRRI dhan40",2005,2003,2,"Stress",4.72,NA
"5692",2005,"Kustia","2005-Kustia","BRRI dhan40",2005,2003,2,"Stress",4.90927907,NA
"5693",2006,"Barisal","2006-Barisal","BRRI dhan40",2006,2003,2,"Stress",4.455,NA
"5694",2006,"Comilla","2006-Comilla","BRRI dhan40",2006,2003,2,"Stress",1.31,NA
"5695",2006,"Gazipur","2006-Gazipur","BRRI dhan40",2006,2003,2,"Stress",4,NA
"5696",2006,"Rajshahi","2006-Rajshahi","BRRI dhan40",2006,2003,2,"Stress",3.8,NA
"5697",2006,"Rangpur","2006-Rangpur","BRRI dhan40",2006,2003,2,"Stress",2.4,NA
"5698",2006,"Satkhira","2006-Satkhira","BRRI dhan40",2006,2003,2,"Stress",5.7,NA
"5699",2006,"Sonagazi","2006-Sonagazi","BRRI dhan40",2006,2003,2,"Stress",5.45,NA
"5700",2006,"Kustia","2006-Kustia","BRRI dhan40",2006,2003,2,"Stress",5.71,NA
"5701",2007,"Barisal","2007-Barisal","BRRI dhan40",2007,2003,2,"Stress",4.5305,NA
"5702",2007,"Comilla","2007-Comilla","BRRI dhan40",2007,2003,2,"Stress",5.12025,NA
"5703",2007,"Gazipur","2007-Gazipur","BRRI dhan40",2007,2003,2,"Stress",3.45,NA
"5704",2007,"Rajshahi","2007-Rajshahi","BRRI dhan40",2007,2003,2,"Stress",4.4,NA
"5705",2007,"Rangpur","2007-Rangpur","BRRI dhan40",2007,2003,2,"Stress",2.5,NA
"5706",2007,"Satkhira","2007-Satkhira","BRRI dhan40",2007,2003,2,"Stress",4,NA
"5707",2007,"Sonagazi","2007-Sonagazi","BRRI dhan40",2007,2003,2,"Stress",3.31,NA
"5708",2007,"Kustia","2007-Kustia","BRRI dhan40",2007,2003,2,"Stress",4.85,NA
"5709",2008,"Barisal","2008-Barisal","BRRI dhan40",2008,2003,2,"Stress",4.01525,NA
"5710",2008,"Comilla","2008-Comilla","BRRI dhan40",2008,2003,2,"Stress",4.432625,NA
"5711",2008,"Gazipur","2008-Gazipur","BRRI dhan40",2008,2003,2,"Stress",4,NA
"5712",2008,"Rajshahi","2008-Rajshahi","BRRI dhan40",2008,2003,2,"Stress",4.64,NA
"5713",2008,"Rangpur","2008-Rangpur","BRRI dhan40",2008,2003,2,"Stress",4.8,NA
"5714",2008,"Satkhira","2008-Satkhira","BRRI dhan40",2008,2003,2,"Stress",4.85,NA
"5715",2008,"Sonagazi","2008-Sonagazi","BRRI dhan40",2008,2003,2,"Stress",2,NA
"5716",2008,"Kustia","2008-Kustia","BRRI dhan40",2008,2003,2,"Stress",5.225,NA
"5717",2009,"Barisal","2009-Barisal","BRRI dhan40",2009,2003,2,"Stress",3.5,NA
"5718",2009,"Comilla","2009-Comilla","BRRI dhan40",2009,2003,2,"Stress",4.51,NA
"5719",2009,"Gazipur","2009-Gazipur","BRRI dhan40",2009,2003,2,"Stress",4.5,NA
"5720",2009,"Rajshahi","2009-Rajshahi","BRRI dhan40",2009,2003,2,"Stress",4.52,NA
"5721",2009,"Rangpur","2009-Rangpur","BRRI dhan40",2009,2003,2,"Stress",4.1,NA
"5722",2009,"Satkhira","2009-Satkhira","BRRI dhan40",2009,2003,2,"Stress",4.425,NA
"5723",2009,"Sonagazi","2009-Sonagazi","BRRI dhan40",2009,2003,2,"Stress",2.2,NA
"5724",2009,"Kustia","2009-Kustia","BRRI dhan40",2009,2003,2,"Stress",5.6,NA
"5725",2010,"Barisal","2010-Barisal","BRRI dhan40",2010,2003,2,"Stress",3.08,NA
"5726",2010,"Comilla","2010-Comilla","BRRI dhan40",2010,2003,2,"Stress",3.923,NA
"5727",2010,"Gazipur","2010-Gazipur","BRRI dhan40",2010,2003,2,"Stress",5.05,NA
"5728",2010,"Rajshahi","2010-Rajshahi","BRRI dhan40",2010,2003,2,"Stress",5.06,NA
"5729",2010,"Rangpur","2010-Rangpur","BRRI dhan40",2010,2003,2,"Stress",3.8,NA
"5730",2010,"Satkhira","2010-Satkhira","BRRI dhan40",2010,2003,2,"Stress",4.6375,NA
"5731",2010,"Sonagazi","2010-Sonagazi","BRRI dhan40",2010,2003,2,"Stress",3.87,NA
"5732",2010,"Kustia","2010-Kustia","BRRI dhan40",2010,2003,2,"Stress",6.2,NA
"5733",2011,"Barisal","2011-Barisal","BRRI dhan40",2011,2003,2,"Stress",2.66,NA
"5734",2011,"Comilla","2011-Comilla","BRRI dhan40",2011,2003,2,"Stress",4.38,NA
"5735",2011,"Gazipur","2011-Gazipur","BRRI dhan40",2011,2003,2,"Stress",5.35,NA
"5736",2011,"Rajshahi","2011-Rajshahi","BRRI dhan40",2011,2003,2,"Stress",5.6,NA
"5737",2011,"Rangpur","2011-Rangpur","BRRI dhan40",2011,2003,2,"Stress",3.6,NA
"5738",2011,"Satkhira","2011-Satkhira","BRRI dhan40",2011,2003,2,"Stress",4.53125,NA
"5739",2011,"Sonagazi","2011-Sonagazi","BRRI dhan40",2011,2003,2,"Stress",5.7,NA
"5740",2011,"Kustia","2011-Kustia","BRRI dhan40",2011,2003,2,"Stress",5.81,NA
"5741",2012,"Kustia","2012-Kustia","BRRI dhan40",2012,2003,2,"Stress",4.84,NA
"5742",2012,"Sonagazi","2012-Sonagazi","BRRI dhan40",2012,2003,2,"Stress",4.15,NA
"5743",2012,"Comilla","2012-Comilla","BRRI dhan40",2012,2003,2,"Stress",3.99,NA
"5744",2012,"Gazipur","2012-Gazipur","BRRI dhan40",2012,2003,2,"Stress",4.678,NA
"5745",2012,"Rajshahi","2012-Rajshahi","BRRI dhan40",2012,2003,2,"Stress",5.43,NA
"5746",2012,"Rangpur","2012-Rangpur","BRRI dhan40",2012,2003,2,"Stress",2.3,NA
"5747",2012,"Satkhira","2012-Satkhira","BRRI dhan40",2012,2003,2,"Stress",3.53,NA
"5748",2012,"Barisal","2012-Barisal","BRRI dhan40",2012,2003,2,"Stress",4.76,NA
"5749",2013,"Kustia","2013-Kustia","BRRI dhan40",2013,2003,2,"Stress",5.4,NA
"5750",2013,"Sonagazi","2013-Sonagazi","BRRI dhan40",2013,2003,2,"Stress",3.95,NA
"5751",2013,"Comilla","2013-Comilla","BRRI dhan40",2013,2003,2,"Stress",4.72,NA
