"","Y","L","Env","G","tj","ri","Rep","Group","Yield","GD"
"7033","2006-07","Habiganj","2006-2007-Habiganj","BRRI dhan36",2006,1998,1,"Stress",5.1,NA
"7034","2006-07","Rajshahi","2006-2007-Rajshahi","BRRI dhan36",2006,1998,1,"Stress",5.6,NA
"7035","2006-07","Kustia","2006-2007-Kustia","BRRI dhan36",2006,1998,1,"Stress",8.74,NA
"7036","2006-07","Rangpur","2006-2007-Rangpur","BRRI dhan36",2006,1998,1,"Stress",4.19,NA
"7037","2006-07","Satkhira","2006-2007-Satkhira","BRRI dhan36",2006,1998,1,"Stress",5.79,NA
"7038","2007-08","Barisal","2007-2008-Barisal","BRRI dhan36",2007,1998,1,"Stress",6.6,NA
"7039","2007-08","Bhanga","2007-2008-Bhanga","BRRI dhan36",2007,1998,1,"Stress",6.31,NA
"7040","2007-08","Comilla","2007-2008-Comilla","BRRI dhan36",2007,1998,1,"Stress",6.83,NA
"7041","2007-08","Gazipur","2007-2008-Gazipur","BRRI dhan36",2007,1998,1,"Stress",5,NA
"7042","2007-08","Habiganj","2007-2008-Habiganj","BRRI dhan36",2007,1998,1,"Stress",5.1,NA
"7043","2007-08","Rangpur","2007-2008-Rangpur","BRRI dhan36",2007,1998,1,"Stress",2.7,NA
"7044","2007-08","Satkhira","2007-2008-Satkhira","BRRI dhan36",2007,1998,1,"Stress",6.5,NA
"7045","2007-08","Kustia","2007-2008-Kustia","BRRI dhan36",2007,1998,1,"Stress",7.28,NA
"7046","2007-08","Rajshahi","2007-2008-Rajshahi","BRRI dhan36",2007,1998,1,"Stress",4.69,NA
"7047","2008-09","Barisal","2008-2009-Barisal","BRRI dhan36",2008,1998,1,"Stress",6.5,NA
"7048","2008-09","Bhanga","2008-2009-Bhanga","BRRI dhan36",2008,1998,1,"Stress",6.8,NA
"7049","2008-09","Comilla","2008-2009-Comilla","BRRI dhan36",2008,1998,1,"Stress",6.17,NA
"7050","2008-09","Gazipur","2008-2009-Gazipur","BRRI dhan36",2008,1998,1,"Stress",5.6,NA
"7051","2008-09","Habiganj","2008-2009-Habiganj","BRRI dhan36",2008,1998,1,"Stress",7.4,NA
"7052","2008-09","Rajshahi","2008-2009-Rajshahi","BRRI dhan36",2008,1998,1,"Stress",3.77,NA
"7053","2008-09","Rangpur","2008-2009-Rangpur","BRRI dhan36",2008,1998,1,"Stress",2.7,NA
"7054","2008-09","Kustia","2008-2009-Kustia","BRRI dhan36",2008,1998,1,"Stress",7.81,NA
"7055","2008-09","Satkhira","2008-2009-Satkhira","BRRI dhan36",2008,1998,1,"Stress",6.15,NA
"7056","2009-10","Barisal","2009-2010-Barisal","BRRI dhan36",2009,1998,1,"Stress",6.4,NA
"7057","2009-10","Bhanga","2009-2010-Bhanga","BRRI dhan36",2009,1998,1,"Stress",6.61,NA
"7058","2009-10","Comilla","2009-2010-Comilla","BRRI dhan36",2009,1998,1,"Stress",5.79,NA
"7059","2009-10","Gazipur","2009-2010-Gazipur","BRRI dhan36",2009,1998,1,"Stress",3.61,NA
"7060","2009-10","Habiganj","2009-2010-Habiganj","BRRI dhan36",2009,1998,1,"Stress",6.3,NA
"7061","2009-10","Rajshahi","2009-2010-Rajshahi","BRRI dhan36",2009,1998,1,"Stress",4.23,NA
"7062","2009-10","Rangpur","2009-2010-Rangpur","BRRI dhan36",2009,1998,1,"Stress",5.1,NA
"7063","2009-10","Satkhira","2009-2010-Satkhira","BRRI dhan36",2009,1998,1,"Stress",6.07,NA
"7064","2009-10","Kustia","2009-2010-Kustia","BRRI dhan36",2009,1998,1,"Stress",6.86,NA
"7065","2010-11","Barisal","2010-2011-Barisal","BRRI dhan36",2010,1998,1,"Stress",5.97,NA
"7066","2010-11","Bhanga","2010-2011-Bhanga","BRRI dhan36",2010,1998,1,"Stress",6.41,NA
"7067","2010-11","Comilla","2010-2011-Comilla","BRRI dhan36",2010,1998,1,"Stress",5.12,NA
"7068","2010-11","Gazipur","2010-2011-Gazipur","BRRI dhan36",2010,1998,1,"Stress",3.4,NA
"7069","2010-11","Habiganj","2010-2011-Habiganj","BRRI dhan36",2010,1998,1,"Stress",5.2,NA
"7070","2010-11","Rangpur","2010-2011-Rangpur","BRRI dhan36",2010,1998,1,"Stress",2.8,NA
"7071","2010-11","Satkhira","2010-2011-Satkhira","BRRI dhan36",2010,1998,1,"Stress",6,NA
"7072","2010-11","Sonagazi","2010-2011-Sonagazi","BRRI dhan36",2010,1998,1,"Stress",5.2,NA
"7073","2010-11","Kustia","2010-2011-Kustia","BRRI dhan36",2010,1998,1,"Stress",5.91,NA
"7074","2010-11","Rajshahi","2010-2011-Rajshahi","BRRI dhan36",2010,1998,1,"Stress",4.45,NA
"7075","2011-12","Barisal","2011-2012-Barisal","BRRI dhan36",2011,1998,1,"Stress",5.97,NA
"7076","2011-12","Bhanga","2011-2012-Bhanga","BRRI dhan36",2011,1998,1,"Stress",6.41,NA
"7077","2011-12","Comilla","2011-2012-Comilla","BRRI dhan36",2011,1998,1,"Stress",4.46,NA
"7078","2011-12","Gazipur","2011-2012-Gazipur","BRRI dhan36",2011,1998,1,"Stress",5.2,NA
"7079","2011-12","Habiganj","2011-2012-Habiganj","BRRI dhan36",2011,1998,1,"Stress",5.2,NA
"7080","2011-12","Rangpur","2011-2012-Rangpur","BRRI dhan36",2011,1998,1,"Stress",2.8,NA
"7081","2011-12","Satkhira","2011-2012-Satkhira","BRRI dhan36",2011,1998,1,"Stress",5.95,NA
"7082","2011-12","Sonagazi","2011-2012-Sonagazi","BRRI dhan36",2011,1998,1,"Stress",5.2,NA
"7083","2011-12","Kustia","2011-2012-Kustia","BRRI dhan36",2011,1998,1,"Stress",5.91,NA
"7084","2011-12","Rajshahi","2011-2012-Rajshahi","BRRI dhan36",2011,1998,1,"Stress",4.68,NA
"7085","2012-13","Barisal","2012-2013-Barisal","BRRI dhan36",2012,1998,1,"Stress",5.22,NA
"7086","2012-13","Bhanga","2012-2013-Bhanga","BRRI dhan36",2012,1998,1,"Stress",7.05,NA
"7087","2012-13","Comilla","2012-2013-Comilla","BRRI dhan36",2012,1998,1,"Stress",4.35,NA
"7088","2012-13","Gazipur","2012-2013-Gazipur","BRRI dhan36",2012,1998,1,"Stress",7.03,NA
"7089","2012-13","Habiganj","2012-2013-Habiganj","BRRI dhan36",2012,1998,1,"Stress",5.13,NA
"7090","2012-13","Rangpur","2012-2013-Rangpur","BRRI dhan36",2012,1998,1,"Stress",4.4,NA
"7091","2012-13","Satkhira","2012-2013-Satkhira","BRRI dhan36",2012,1998,1,"Stress",6.4,NA
"7092","2012-13","Sonagazi","2012-2013-Sonagazi","BRRI dhan36",2012,1998,1,"Stress",6.72,NA
"7093","2012-13","Kustia","2012-2013-Kustia","BRRI dhan36",2012,1998,1,"Stress",6.12,NA
"7094","2012-13","Rajshahi","2012-2013-Rajshahi","BRRI dhan36",2012,1998,1,"Stress",3.86,NA
"7095","2013-14","Barisal","2013-2014-Barisal","BRRI dhan36",2013,1998,1,"Stress",4.81,NA
"7096","2013-14","Bhanga","2013-2014-Bhanga","BRRI dhan36",2013,1998,1,"Stress",5.8,NA
"7097","2013-14","Comilla","2013-2014-Comilla","BRRI dhan36",2013,1998,1,"Stress",4.4,NA
"7098","2013-14","Gazipur","2013-2014-Gazipur","BRRI dhan36",2013,1998,1,"Stress",6.4,NA
"7099","2013-14","Habiganj","2013-2014-Habiganj","BRRI dhan36",2013,1998,1,"Stress",5.05,NA
"7100","2013-14","Rangpur","2013-2014-Rangpur","BRRI dhan36",2013,1998,1,"Stress",6.3,NA
"7101","2013-14","Satkhira","2013-2014-Satkhira","BRRI dhan36",2013,1998,1,"Stress",5.49,NA
"7102","2013-14","Sonagazi","2013-2014-Sonagazi","BRRI dhan36",2013,1998,1,"Stress",3.78,NA
"7103","2013-14","Kustia","2013-2014-Kustia","BRRI dhan36",2013,1998,1,"Stress",5.97,NA
"7104","2013-14","Rajshahi","2013-2014-Rajshahi","BRRI dhan36",2013,1998,1,"Stress",4.5,NA
"7105","2014-15","Barisal","2014-2015-Barisal","BRRI dhan36",2014,1998,1,"Stress",4.32,NA
"7106","2014-15","Bhanga","2014-2015-Bhanga","BRRI dhan36",2014,1998,1,"Stress",6.62,NA
"7107","2014-15","Comilla","2014-2015-Comilla","BRRI dhan36",2014,1998,1,"Stress",5.4,NA
"7108","2014-15","Gazipur","2014-2015-Gazipur","BRRI dhan36",2014,1998,1,"Stress",6,NA
"7109","2014-15","Habiganj","2014-2015-Habiganj","BRRI dhan36",2014,1998,1,"Stress",6.15,NA
"7110","2014-15","Rangpur","2014-2015-Rangpur","BRRI dhan36",2014,1998,1,"Stress",2.7,NA
"7111","2014-15","Satkhira","2014-2015-Satkhira","BRRI dhan36",2014,1998,1,"Stress",6.31,NA
"7112","2014-15","Sonagazi","2014-2015-Sonagazi","BRRI dhan36",2014,1998,1,"Stress",3.25,NA
"7113","2014-15","Kustia","2014-2015-Kustia","BRRI dhan36",2014,1998,1,"Stress",5.82,NA
"7114","2014-15","Rajshahi","2014-2015-Rajshahi","BRRI dhan36",2014,1998,1,"Stress",5.14,NA
"7125","2001-02","Barisal","2001-2002-Barisal","BRRI dhan36",2001,1998,2,"Stress",6.44,NA
"7126","2001-02","Bhanga","2001-2002-Bhanga","BRRI dhan36",2001,1998,2,"Stress",6.7,NA
"7127","2001-02","Comilla","2001-2002-Comilla","BRRI dhan36",2001,1998,2,"Stress",6.32,NA
"7128","2001-02","Habiganj","2001-2002-Habiganj","BRRI dhan36",2001,1998,2,"Stress",5.77,NA
"7129","2001-02","Rajshahi","2001-2002-Rajshahi","BRRI dhan36",2001,1998,2,"Stress",6.2,NA
"7130","2001-02","Rangpur","2001-2002-Rangpur","BRRI dhan36",2001,1998,2,"Stress",5.03,NA
"7131","2001-02","Satkhira","2001-2002-Satkhira","BRRI dhan36",2001,1998,2,"Stress",5.53,NA
"7132","2002-03","Barisal","2002-2003-Barisal","BRRI dhan36",2002,1998,2,"Stress",3.77,NA
"7133","2002-03","Bhanga","2002-2003-Bhanga","BRRI dhan36",2002,1998,2,"Stress",7.25,NA
"7134","2002-03","Comilla","2002-2003-Comilla","BRRI dhan36",2002,1998,2,"Stress",3.94,NA
"7135","2002-03","Gazipur","2002-2003-Gazipur","BRRI dhan36",2002,1998,2,"Stress",5.52,NA
"7136","2002-03","Habiganj","2002-2003-Habiganj","BRRI dhan36",2002,1998,2,"Stress",5.95,NA
"7137","2002-03","Rajshahi","2002-2003-Rajshahi","BRRI dhan36",2002,1998,2,"Stress",4.1,NA
"7138","2002-03","Rangpur","2002-2003-Rangpur","BRRI dhan36",2002,1998,2,"Stress",3.21,NA
"7139","2002-03","Satkhira","2002-2003-Satkhira","BRRI dhan36",2002,1998,2,"Stress",4.45,NA
"7140","2003-04","Barisal","2003-2004-Barisal","BRRI dhan36",2003,1998,2,"Stress",5.52,NA
"7141","2003-04","Bhanga","2003-2004-Bhanga","BRRI dhan36",2003,1998,2,"Stress",5.37,NA
"7142","2003-04","Comilla","2003-2004-Comilla","BRRI dhan36",2003,1998,2,"Stress",4.95,NA
"7143","2003-04","Gazipur","2003-2004-Gazipur","BRRI dhan36",2003,1998,2,"Stress",2.24,NA
"7144","2003-04","Habiganj","2003-2004-Habiganj","BRRI dhan36",2003,1998,2,"Stress",5.62,NA
"7145","2003-04","Rajshahi","2003-2004-Rajshahi","BRRI dhan36",2003,1998,2,"Stress",2.12,NA
"7146","2003-04","Rangpur","2003-2004-Rangpur","BRRI dhan36",2003,1998,2,"Stress",4.12,NA
"7147","2003-04","Satkhira","2003-2004-Satkhira","BRRI dhan36",2003,1998,2,"Stress",5.85,NA
"7148","2004-05","Barisal","2004-2005-Barisal","BRRI dhan36",2004,1998,2,"Stress",5.9,NA
"7149","2004-05","Bhanga","2004-2005-Bhanga","BRRI dhan36",2004,1998,2,"Stress",6.89,NA
"7150","2004-05","Comilla","2004-2005-Comilla","BRRI dhan36",2004,1998,2,"Stress",6.9,NA
"7151","2004-05","Gazipur","2004-2005-Gazipur","BRRI dhan36",2004,1998,2,"Stress",4.87,NA
"7152","2004-05","Habiganj","2004-2005-Habiganj","BRRI dhan36",2004,1998,2,"Stress",5.98,NA
"7153","2004-05","Rajshahi","2004-2005-Rajshahi","BRRI dhan36",2004,1998,2,"Stress",5.47,NA
"7154","2004-05","Rangpur","2004-2005-Rangpur","BRRI dhan36",2004,1998,2,"Stress",4.76,NA
"7155","2004-05","Satkhira","2004-2005-Satkhira","BRRI dhan36",2004,1998,2,"Stress",5.22,NA
"7156","2004-05","Kustia","2004-2005-Kustia","BRRI dhan36",2004,1998,2,"Stress",5.85,NA
"7157","2005-06","Barisal","2005-2006-Barisal","BRRI dhan36",2005,1998,2,"Stress",5.24,NA
"7158","2005-06","Bhanga","2005-2006-Bhanga","BRRI dhan36",2005,1998,2,"Stress",6.3,NA
"7159","2005-06","Comilla","2005-2006-Comilla","BRRI dhan36",2005,1998,2,"Stress",6.12,NA
"7160","2005-06","Gazipur","2005-2006-Gazipur","BRRI dhan36",2005,1998,2,"Stress",6.69,NA
"7161","2005-06","Habiganj","2005-2006-Habiganj","BRRI dhan36",2005,1998,2,"Stress",5.78,NA
"7162","2005-06","Rajshahi","2005-2006-Rajshahi","BRRI dhan36",2005,1998,2,"Stress",5.34,NA
"7163","2005-06","Rangpur","2005-2006-Rangpur","BRRI dhan36",2005,1998,2,"Stress",3.99,NA
"7164","2005-06","Satkhira","2005-2006-Satkhira","BRRI dhan36",2005,1998,2,"Stress",6.26,NA
"7165","2005-06","Kustia","2005-2006-Kustia","BRRI dhan36",2005,1998,2,"Stress",7.46,NA
"7166","2006-07","Barisal","2006-2007-Barisal","BRRI dhan36",2006,1998,2,"Stress",6.1,NA
"7167","2006-07","Bhanga","2006-2007-Bhanga","BRRI dhan36",2006,1998,2,"Stress",7.5,NA
"7168","2006-07","Comilla","2006-2007-Comilla","BRRI dhan36",2006,1998,2,"Stress",6.21,NA
"7169","2006-07","Gazipur","2006-2007-Gazipur","BRRI dhan36",2006,1998,2,"Stress",5.01,NA
"7170","2006-07","Habiganj","2006-2007-Habiganj","BRRI dhan36",2006,1998,2,"Stress",5.1,NA
"7171","2006-07","Rajshahi","2006-2007-Rajshahi","BRRI dhan36",2006,1998,2,"Stress",4.5,NA
"7172","2006-07","Kustia","2006-2007-Kustia","BRRI dhan36",2006,1998,2,"Stress",9.06,NA
"7173","2006-07","Rangpur","2006-2007-Rangpur","BRRI dhan36",2006,1998,2,"Stress",4.51,NA
"7174","2006-07","Satkhira","2006-2007-Satkhira","BRRI dhan36",2006,1998,2,"Stress",5.92,NA
"7175","2007-08","Barisal","2007-2008-Barisal","BRRI dhan36",2007,1998,2,"Stress",5.67,NA
"7176","2007-08","Bhanga","2007-2008-Bhanga","BRRI dhan36",2007,1998,2,"Stress",6.07,NA
"7177","2007-08","Comilla","2007-2008-Comilla","BRRI dhan36",2007,1998,2,"Stress",6.41,NA
"7178","2007-08","Gazipur","2007-2008-Gazipur","BRRI dhan36",2007,1998,2,"Stress",6.3,NA
"7179","2007-08","Habiganj","2007-2008-Habiganj","BRRI dhan36",2007,1998,2,"Stress",5.1,NA
"7180","2007-08","Rangpur","2007-2008-Rangpur","BRRI dhan36",2007,1998,2,"Stress",2.8,NA
"7181","2007-08","Satkhira","2007-2008-Satkhira","BRRI dhan36",2007,1998,2,"Stress",6.7,NA
"7182","2007-08","Kustia","2007-2008-Kustia","BRRI dhan36",2007,1998,2,"Stress",7.21,NA
"7183","2007-08","Rajshahi","2007-2008-Rajshahi","BRRI dhan36",2007,1998,2,"Stress",4.31,NA
"7184","2008-09","Barisal","2008-2009-Barisal","BRRI dhan36",2008,1998,2,"Stress",5.46,NA
"7185","2008-09","Bhanga","2008-2009-Bhanga","BRRI dhan36",2008,1998,2,"Stress",6.79,NA
"7186","2008-09","Comilla","2008-2009-Comilla","BRRI dhan36",2008,1998,2,"Stress",5.56,NA
"7187","2008-09","Gazipur","2008-2009-Gazipur","BRRI dhan36",2008,1998,2,"Stress",5,NA
"7188","2008-09","Habiganj","2008-2009-Habiganj","BRRI dhan36",2008,1998,2,"Stress",7.1,NA
"7189","2008-09","Rajshahi","2008-2009-Rajshahi","BRRI dhan36",2008,1998,2,"Stress",4.11,NA
"7190","2008-09","Rangpur","2008-2009-Rangpur","BRRI dhan36",2008,1998,2,"Stress",2.5,NA
"7191","2008-09","Kustia","2008-2009-Kustia","BRRI dhan36",2008,1998,2,"Stress",7.05,NA
"7192","2008-09","Satkhira","2008-2009-Satkhira","BRRI dhan36",2008,1998,2,"Stress",6.31,NA
"7193","2009-10","Barisal","2009-2010-Barisal","BRRI dhan36",2009,1998,2,"Stress",5.25,NA
"7194","2009-10","Bhanga","2009-2010-Bhanga","BRRI dhan36",2009,1998,2,"Stress",7.14,NA
"7195","2009-10","Comilla","2009-2010-Comilla","BRRI dhan36",2009,1998,2,"Stress",5.58,NA
"7196","2009-10","Gazipur","2009-2010-Gazipur","BRRI dhan36",2009,1998,2,"Stress",4.9,NA
"7197","2009-10","Habiganj","2009-2010-Habiganj","BRRI dhan36",2009,1998,2,"Stress",6.2,NA
"7198","2009-10","Rajshahi","2009-2010-Rajshahi","BRRI dhan36",2009,1998,2,"Stress",4.21,NA
"7199","2009-10","Rangpur","2009-2010-Rangpur","BRRI dhan36",2009,1998,2,"Stress",4.1,NA
"7200","2009-10","Satkhira","2009-2010-Satkhira","BRRI dhan36",2009,1998,2,"Stress",6.16,NA
"7201","2009-10","Kustia","2009-2010-Kustia","BRRI dhan36",2009,1998,2,"Stress",6.45,NA
"7202","2010-11","Barisal","2010-2011-Barisal","BRRI dhan36",2010,1998,2,"Stress",4.95,NA
"7203","2010-11","Bhanga","2010-2011-Bhanga","BRRI dhan36",2010,1998,2,"Stress",7.49,NA
"7204","2010-11","Comilla","2010-2011-Comilla","BRRI dhan36",2010,1998,2,"Stress",4.85,NA
"7205","2010-11","Gazipur","2010-2011-Gazipur","BRRI dhan36",2010,1998,2,"Stress",3,NA
"7206","2010-11","Habiganj","2010-2011-Habiganj","BRRI dhan36",2010,1998,2,"Stress",5.3,NA
"7207","2010-11","Rangpur","2010-2011-Rangpur","BRRI dhan36",2010,1998,2,"Stress",2,NA
"7208","2010-11","Satkhira","2010-2011-Satkhira","BRRI dhan36",2010,1998,2,"Stress",6,NA
"7209","2010-11","Sonagazi","2010-2011-Sonagazi","BRRI dhan36",2010,1998,2,"Stress",5.1,NA
"7210","2010-11","Kustia","2010-2011-Kustia","BRRI dhan36",2010,1998,2,"Stress",5.84,NA
"7211","2010-11","Rajshahi","2010-2011-Rajshahi","BRRI dhan36",2010,1998,2,"Stress",4.7,NA
"7212","2011-12","Barisal","2011-2012-Barisal","BRRI dhan36",2011,1998,2,"Stress",4.95,NA
"7213","2011-12","Bhanga","2011-2012-Bhanga","BRRI dhan36",2011,1998,2,"Stress",7.49,NA
"7214","2011-12","Comilla","2011-2012-Comilla","BRRI dhan36",2011,1998,2,"Stress",4.28,NA
"7215","2011-12","Gazipur","2011-2012-Gazipur","BRRI dhan36",2011,1998,2,"Stress",6.12,NA
"7216","2011-12","Habiganj","2011-2012-Habiganj","BRRI dhan36",2011,1998,2,"Stress",5.3,NA
"7217","2011-12","Rangpur","2011-2012-Rangpur","BRRI dhan36",2011,1998,2,"Stress",2,NA
"7218","2011-12","Satkhira","2011-2012-Satkhira","BRRI dhan36",2011,1998,2,"Stress",6.35,NA
"7219","2011-12","Sonagazi","2011-2012-Sonagazi","BRRI dhan36",2011,1998,2,"Stress",5.1,NA
"7220","2011-12","Kustia","2011-2012-Kustia","BRRI dhan36",2011,1998,2,"Stress",5.84,NA
"7221","2011-12","Rajshahi","2011-2012-Rajshahi","BRRI dhan36",2011,1998,2,"Stress",5.19,NA
"7222","2012-13","Barisal","2012-2013-Barisal","BRRI dhan36",2012,1998,2,"Stress",4.92,NA
"7223","2012-13","Bhanga","2012-2013-Bhanga","BRRI dhan36",2012,1998,2,"Stress",7.54,NA
"7224","2012-13","Comilla","2012-2013-Comilla","BRRI dhan36",2012,1998,2,"Stress",4.62,NA
"7225","2012-13","Gazipur","2012-2013-Gazipur","BRRI dhan36",2012,1998,2,"Stress",8.5,NA
"7226","2012-13","Habiganj","2012-2013-Habiganj","BRRI dhan36",2012,1998,2,"Stress",5.34,NA
"7227","2012-13","Rangpur","2012-2013-Rangpur","BRRI dhan36",2012,1998,2,"Stress",3.4,NA
"7228","2012-13","Satkhira","2012-2013-Satkhira","BRRI dhan36",2012,1998,2,"Stress",7,NA
"7229","2012-13","Sonagazi","2012-2013-Sonagazi","BRRI dhan36",2012,1998,2,"Stress",2.35,NA
"7230","2012-13","Kustia","2012-2013-Kustia","BRRI dhan36",2012,1998,2,"Stress",5.98,NA
"7231","2012-13","Rajshahi","2012-2013-Rajshahi","BRRI dhan36",2012,1998,2,"Stress",4.94,NA
"7232","2013-14","Barisal","2013-2014-Barisal","BRRI dhan36",2013,1998,2,"Stress",4.85,NA
"7233","2013-14","Bhanga","2013-2014-Bhanga","BRRI dhan36",2013,1998,2,"Stress",5.7,NA
"7234","2013-14","Comilla","2013-2014-Comilla","BRRI dhan36",2013,1998,2,"Stress",4.27,NA
"7235","2013-14","Gazipur","2013-2014-Gazipur","BRRI dhan36",2013,1998,2,"Stress",6.7,NA
"7236","2013-14","Habiganj","2013-2014-Habiganj","BRRI dhan36",2013,1998,2,"Stress",5.37,NA
"7237","2013-14","Rangpur","2013-2014-Rangpur","BRRI dhan36",2013,1998,2,"Stress",6.8,NA
"7238","2013-14","Satkhira","2013-2014-Satkhira","BRRI dhan36",2013,1998,2,"Stress",5.7,NA
"7239","2013-14","Sonagazi","2013-2014-Sonagazi","BRRI dhan36",2013,1998,2,"Stress",3.61,NA
"7240","2013-14","Kustia","2013-2014-Kustia","BRRI dhan36",2013,1998,2,"Stress",6.31,NA
"7241","2013-14","Rajshahi","2013-2014-Rajshahi","BRRI dhan36",2013,1998,2,"Stress",4.94,NA
"7242","2014-15","Barisal","2014-2015-Barisal","BRRI dhan36",2014,1998,2,"Stress",4.37,NA
"7243","2014-15","Bhanga","2014-2015-Bhanga","BRRI dhan36",2014,1998,2,"Stress",6.93,NA
"7244","2014-15","Comilla","2014-2015-Comilla","BRRI dhan36",2014,1998,2,"Stress",5.81,NA
"7245","2014-15","Gazipur","2014-2015-Gazipur","BRRI dhan36",2014,1998,2,"Stress",6.5,NA
"7246","2014-15","Habiganj","2014-2015-Habiganj","BRRI dhan36",2014,1998,2,"Stress",6.57,NA
"7247","2014-15","Rangpur","2014-2015-Rangpur","BRRI dhan36",2014,1998,2,"Stress",2.4,NA
"7248","2014-15","Satkhira","2014-2015-Satkhira","BRRI dhan36",2014,1998,2,"Stress",6.48,NA
"7249","2014-15","Sonagazi","2014-2015-Sonagazi","BRRI dhan36",2014,1998,2,"Stress",3.49,NA
"7250","2014-15","Kustia","2014-2015-Kustia","BRRI dhan36",2014,1998,2,"Stress",6.63,NA
"7251","2014-15","Rajshahi","2014-2015-Rajshahi","BRRI dhan36",2014,1998,2,"Stress",4.95,NA
"7262","2001-02","Barisal","2001-2002-Barisal","BRRI dhan36",2001,1998,3,"Stress",7.02,NA
"7263","2001-02","Bhanga","2001-2002-Bhanga","BRRI dhan36",2001,1998,3,"Stress",6.5,NA
"7264","2001-02","Comilla","2001-2002-Comilla","BRRI dhan36",2001,1998,3,"Stress",6.59,NA
"7265","2001-02","Habiganj","2001-2002-Habiganj","BRRI dhan36",2001,1998,3,"Stress",5.19,NA
"7266","2001-02","Rajshahi","2001-2002-Rajshahi","BRRI dhan36",2001,1998,3,"Stress",5.1,NA
"7267","2001-02","Rangpur","2001-2002-Rangpur","BRRI dhan36",2001,1998,3,"Stress",6.03,NA
"7268","2001-02","Satkhira","2001-2002-Satkhira","BRRI dhan36",2001,1998,3,"Stress",5.32,NA
"7269","2002-03","Barisal","2002-2003-Barisal","BRRI dhan36",2002,1998,3,"Stress",3.68,NA
"7270","2002-03","Bhanga","2002-2003-Bhanga","BRRI dhan36",2002,1998,3,"Stress",7.14,NA
"7271","2002-03","Comilla","2002-2003-Comilla","BRRI dhan36",2002,1998,3,"Stress",4.78,NA
"7272","2002-03","Gazipur","2002-2003-Gazipur","BRRI dhan36",2002,1998,3,"Stress",5.5,NA
"7273","2002-03","Habiganj","2002-2003-Habiganj","BRRI dhan36",2002,1998,3,"Stress",5.76,NA
"7274","2002-03","Rajshahi","2002-2003-Rajshahi","BRRI dhan36",2002,1998,3,"Stress",3.8,NA
"7275","2002-03","Rangpur","2002-2003-Rangpur","BRRI dhan36",2002,1998,3,"Stress",3.51,NA
"7276","2002-03","Satkhira","2002-2003-Satkhira","BRRI dhan36",2002,1998,3,"Stress",4.35,NA
"7277","2003-04","Barisal","2003-2004-Barisal","BRRI dhan36",2003,1998,3,"Stress",5.27,NA
"7278","2003-04","Bhanga","2003-2004-Bhanga","BRRI dhan36",2003,1998,3,"Stress",5.95,NA
"7279","2003-04","Comilla","2003-2004-Comilla","BRRI dhan36",2003,1998,3,"Stress",4.59,NA
"7280","2003-04","Gazipur","2003-2004-Gazipur","BRRI dhan36",2003,1998,3,"Stress",2.69,NA
"7281","2003-04","Habiganj","2003-2004-Habiganj","BRRI dhan36",2003,1998,3,"Stress",4.87,NA
"7282","2003-04","Rajshahi","2003-2004-Rajshahi","BRRI dhan36",2003,1998,3,"Stress",3.64,NA
"7283","2003-04","Rangpur","2003-2004-Rangpur","BRRI dhan36",2003,1998,3,"Stress",4.13,NA
"7284","2003-04","Satkhira","2003-2004-Satkhira","BRRI dhan36",2003,1998,3,"Stress",5.95,NA
"7285","2004-05","Barisal","2004-2005-Barisal","BRRI dhan36",2004,1998,3,"Stress",5.65,NA
"7286","2004-05","Bhanga","2004-2005-Bhanga","BRRI dhan36",2004,1998,3,"Stress",7.34,NA
"7287","2004-05","Comilla","2004-2005-Comilla","BRRI dhan36",2004,1998,3,"Stress",6.32,NA
"7288","2004-05","Gazipur","2004-2005-Gazipur","BRRI dhan36",2004,1998,3,"Stress",4.77,NA
"7289","2004-05","Habiganj","2004-2005-Habiganj","BRRI dhan36",2004,1998,3,"Stress",5.87,NA
"7290","2004-05","Rajshahi","2004-2005-Rajshahi","BRRI dhan36",2004,1998,3,"Stress",5.2,NA
"7291","2004-05","Rangpur","2004-2005-Rangpur","BRRI dhan36",2004,1998,3,"Stress",5.14,NA
"7292","2004-05","Satkhira","2004-2005-Satkhira","BRRI dhan36",2004,1998,3,"Stress",5.3,NA
"7293","2004-05","Kustia","2004-2005-Kustia","BRRI dhan36",2004,1998,3,"Stress",5.79,NA
"7294","2005-06","Barisal","2005-2006-Barisal","BRRI dhan36",2005,1998,3,"Stress",5.32,NA
"7295","2005-06","Bhanga","2005-2006-Bhanga","BRRI dhan36",2005,1998,3,"Stress",7.06,NA
"7296","2005-06","Comilla","2005-2006-Comilla","BRRI dhan36",2005,1998,3,"Stress",6.13,NA
"7297","2005-06","Gazipur","2005-2006-Gazipur","BRRI dhan36",2005,1998,3,"Stress",6.61,NA
"7298","2005-06","Habiganj","2005-2006-Habiganj","BRRI dhan36",2005,1998,3,"Stress",5.27,NA
"7299","2005-06","Rajshahi","2005-2006-Rajshahi","BRRI dhan36",2005,1998,3,"Stress",5.94,NA
"7300","2005-06","Rangpur","2005-2006-Rangpur","BRRI dhan36",2005,1998,3,"Stress",3.25,NA
"7301","2005-06","Satkhira","2005-2006-Satkhira","BRRI dhan36",2005,1998,3,"Stress",6.36,NA
"7302","2005-06","Kustia","2005-2006-Kustia","BRRI dhan36",2005,1998,3,"Stress",7.08,NA
"7303","2006-07","Barisal","2006-2007-Barisal","BRRI dhan36",2006,1998,3,"Stress",5.93,NA
