Year,Station,Variety,Category,Rep,Yield,GD
2015-16,Cumilla,BR15,Long,1,6.12,148
2015-16,Cumilla,BR15,Long,2,6.8,148
2015-16,Cumilla,BR15,Long,3,4.53,148
2015-16,Cumilla,BR16,Long,1,5.92,148
2015-16,Cumilla,BR16,Long,2,4.37,148
2015-16,Cumilla,BR16,Long,3,6.68,148
2015-16,Kushtia,BR16,Long,1,7.6,148
2015-16,Kushtia,BR16,Long,2,6.26,148
2015-16,Kushtia,BR16,Long,3,7.68,148
2016-17,Barishal,BR17,Medium,2,5.92,148
2016-17,Bhanga,BR17,Medium,2,4.65,148
2017-18,Barishal,BR18,Long,1,4.21,148
2015-16,Satkhira,BR19,Long,3,5.51,148
2016-17,Barishal,BR2,Long,1,4.91,148
2016-17,Cumilla,BR2,Long,3,5.57,148
2016-17,Satkhira,BR2,Long,2,6.78,148
2015-16,Gazipur,BR26,Short,1,6.97,148
2015-16,Gazipur,BR26,Short,2,7.03,148
2015-16,Gazipur,BR26,Short,3,6.98,148
2015-16,Satkhira,BR26,Short,1,5.05,148
2015-16,Satkhira,BR26,Short,3,6.38,148
2016-17,Kushtia,BR26,Short,1,6.36,148
2016-17,Kushtia,BR26,Short,2,6.89,148
2016-17,Kushtia,BR26,Short,3,6.24,148
2015-16,Gazipur,BR6,Short,1,6.8,148
2015-16,Gazipur,BR6,Short,2,5.97,148
2015-16,Gazipur,BR6,Short,3,7.16,148
2015-16,Rangpur,BR6,Short,2,5.42,148
2015-16,Rangpur,BR6,Short,3,4.16,148
2016-17,Cumilla,BR6,Short,2,5.06,148
2016-17,Cumilla,BR6,Short,3,5.14,148
2016-17,Gazipur,BR6,Short,1,5.63,148
2016-17,Gazipur,BR6,Short,2,4.92,148
2016-17,Gazipur,BR6,Short,3,4.61,148
2016-17,Kushtia,BR6,Short,2,6.64,148
2015-16,Habiganj,BR7,Medium,2,5.6,148
2015-16,Habiganj,BR7,Medium,3,5.8,148
2015-16,Gazipur,BR8,Long,1,4.58,148
2015-16,Gazipur,BR8,Long,2,5.76,148
2015-16,Gazipur,BR8,Long,3,5.29,148
2017-18,Satkhira,BR8,Long,1,5,148
2015-16,Gazipur,BR9,Medium,1,5.43,148
2015-16,Gazipur,BR9,Medium,2,5.37,148
2015-16,Gazipur,BR9,Medium,3,6.83,148
2015-16,Kushtia,BR9,Medium,1,7.92,148
2015-16,Kushtia,BR9,Medium,2,8.02,148
2015-16,Kushtia,BR9,Medium,3,7.32,148
2016-17,Bhanga,BR9,Medium,2,6.36,148
2017-18,Barishal,BR9,Medium,1,3.85,148
2017-18,Barishal,BR9,Medium,2,6.21,148
2015-16,Rajshahi,BRRI dhan28,Short,2,5.21,148
2016-17,Kushtia,BRRI dhan28,Short,3,6.48,148
2016-17,Rajshahi,BRRI dhan28,Short,1,4.8,148
2016-17,Rangpur,BRRI dhan28,Short,2,4.97,148
2015-16,Kushtia,BRRI dhan29,Long,1,6.35,148
2015-16,Kushtia,BRRI dhan29,Long,2,8.32,148
2015-16,Kushtia,BRRI dhan29,Long,3,8.03,148
2016-17,Barishal,BRRI dhan35,Medium,1,7.96,148
2017-18,Satkhira,BRRI dhan35,Medium,1,6.78,148
2017-18,Cumilla,BRRI dhan36,Short,2,5.6,148
2017-18,Kushtia,BRRI dhan45,Short,3,6.4,148
2017-18,Rangpur,BRRI dhan45,Short,1,5.58,148
2017-18,Satkhira,BRRI dhan45,Short,1,5.12,148
2017-18,Bhanga,BRRI dhan47,Short,2,5.22,148
2015-16,Habiganj,BRRI dhan50,Medium,1,6.3,148
2017-18,Sonagazi,BRRI dhan50,Medium,1,4.5,148
2017-18,Sonagazi,BRRI dhan50,Medium,2,5.85,148
2017-18,Sonagazi,BRRI dhan50,Medium,3,4.82,148
2015-16,Gazipur,BRRI dhan55,Short,1,7.76,148
2015-16,Gazipur,BRRI dhan55,Short,2,7.04,148
2015-16,Gazipur,BRRI dhan55,Short,3,7.39,148
2015-16,Rangpur,BRRI dhan55,Short,1,5.92,148
2016-17,Satkhira,BRRI dhan55,Short,2,5.9,148
2016-17,Satkhira,BRRI dhan58,Medium,1,7.93,148
2016-17,Satkhira,BRRI dhan58,Medium,3,7.28,148
2017-18,Barishal,BRRI dhan58,Medium,1,4.4,148
2017-18,Barishal,BRRI dhan58,Medium,2,4.63,148
2017-18,Bhanga,BRRI dhan58,Medium,3,6.78,148
2016-17,Kushtia,BRRI dhan59,Medium,1,6.72,148
2016-17,Rajshahi,BRRI dhan59,Medium,2,5.22,148
2016-17,Satkhira,BRRI dhan59,Medium,1,7.43,148
2017-18,Bhanga,BRRI dhan59,Medium,1,6.49,148
2017-18,Bhanga,BRRI dhan59,Medium,2,6.28,148
2017-18,Rajshahi,BRRI dhan59,Medium,1,4.33,148
2017-18,Rajshahi,BRRI dhan59,Medium,2,4.27,148
2017-18,Rajshahi,BRRI dhan59,Medium,3,4.62,148
2015-16,Gazipur,BRRI dhan60,Short,1,6.88,148
2015-16,Gazipur,BRRI dhan60,Short,2,8.83,148
2015-16,Gazipur,BRRI dhan60,Short,3,7.32,148
2016-17,Kushtia,BRRI dhan60,Short,3,7.19,148
2016-17,Habiganj,BRRI dhan60,Short,1,3.05,148
2016-17,Habiganj,BRRI dhan60,Short,2,3.44,148
2017-18,Bhanga,BRRI dhan60,Short,1,4.4,148
2015-16,Habiganj,BRRI dhan61,Medium,1,6.3,148
2016-17,Cumilla,BRRI dhan61,Medium,1,5.73,148
2016-17,Gazipur,BRRI dhan61,Medium,1,6.09,148
2016-17,Gazipur,BRRI dhan61,Medium,2,3.85,148
2016-17,Gazipur,BRRI dhan61,Medium,3,6.09,148
2016-17,Satkhira,BRRI dhan61,Medium,1,6.82,148
2016-17,Habiganj,BRRI dhan61,Medium,1,3.16,148
2017-18,Barishal,BRRI dhan61,Medium,1,2.78,148
2017-18,Bhanga,BRRI dhan61,Medium,3,6.15,148
2016-17,Gazipur,BRRI dhan63,Short,1,4.54,148
2016-17,Gazipur,BRRI dhan63,Short,2,4.97,148
2016-17,Gazipur,BRRI dhan63,Short,3,4.5,148
2017-18,Gazipur,BRRI dhan63,Short,1,5.63,148
2017-18,Gazipur,BRRI dhan63,Short,2,6.31,148
2017-18,Gazipur,BRRI dhan63,Short,3,4.81,148
2015-16,Habiganj,BRRI dhan64,Medium,2,6.6,148
2015-16,Rangpur,BRRI dhan64,Medium,2,5.68,148
2015-16,Rangpur,BRRI dhan64,Medium,3,5.18,148
2016-17,Kushtia,BRRI dhan64,Medium,1,5.39,148
2017-18,Barishal,BRRI dhan64,Medium,1,3.86,148
2017-18,Barishal,BRRI dhan64,Medium,2,4.59,148
2017-18,Barishal,BRRI dhan64,Medium,3,4.16,148
2017-18,Kushtia,BRRI dhan64,Medium,1,6.33,148
2016-17,Bhanga,BRRI dhan67,Short,2,5.64,148
2016-17,Kushtia,BRRI dhan67,Short,1,6.92,148
2017-18,Gazipur,BRRI dhan67,Short,1,6.04,148
2017-18,Gazipur,BRRI dhan67,Short,2,5.33,148
2017-18,Gazipur,BRRI dhan67,Short,3,6.27,148
2017-18,Kushtia,BRRI dhan67,Short,2,6.43,148
2017-18,Kushtia,BRRI dhan67,Short,3,6.62,148
2017-18,Satkhira,BRRI dhan67,Short,1,6.89,148
2015-16,Habiganj,BRRI dhan68,Medium,2,6,148
2015-16,Habiganj,BRRI dhan68,Medium,3,7.3,148
2015-16,Rajshahi,BRRI dhan68,Medium,1,6.25,148
2016-17,Cumilla,BRRI dhan68,Medium,1,6.21,148
2016-17,Kushtia,BRRI dhan68,Medium,2,7.11,148
2016-17,Rajshahi,BRRI dhan68,Medium,2,5.94,148
2017-18,Bhanga,BRRI dhan68,Medium,3,5.42,148
2017-18,Rajshahi,BRRI dhan68,Medium,1,5.75,148
2017-18,Rajshahi,BRRI dhan68,Medium,2,5.5,148
2017-18,Rajshahi,BRRI dhan68,Medium,3,6.26,148
2017-18,Satkhira,BRRI dhan68,Medium,1,6.72,148
2015-16,Rajshahi,BRRI dhan69,Medium,3,5.62,148
2016-17,Satkhira,BRRI dhan69,Medium,3,6.82,148
2015-16,Gazipur,BRRI dhan74,Medium,1,7.32,148
2015-16,Gazipur,BRRI dhan74,Medium,2,7.38,148
2015-16,Gazipur,BRRI dhan74,Medium,3,7.48,148
2015-16,Rajshahi,BRRI dhan74,Medium,2,6.2,148
2016-17,Barishal,BRRI dhan74,Medium,3,9.52,148
2016-17,Bhanga,BRRI dhan74,Medium,3,6.48,148
2016-17,Rajshahi,BRRI dhan74,Medium,1,4.6,148
2017-18,Kushtia,BRRI dhan74,Medium,1,6.93,148
2017-18,Kushtia,BRRI dhan74,Medium,2,7.06,148
2017-18,Bhanga,BR1,Medium,3,5.7,149
2016-17,Kushtia,BR17,Medium,1,6.16,149
2016-17,Kushtia,BR17,Medium,2,6.57,149
2016-17,Kushtia,BR17,Medium,3,5.8,149
2015-16,Cumilla,BR2,Long,1,5.42,149
2015-16,Cumilla,BR2,Long,2,5.76,149
2015-16,Cumilla,BR2,Long,3,5.16,149
2016-17,Cumilla,BR2,Long,1,5.5,149
2015-16,Rangpur,BR26,Short,2,6.77,149
2016-17,Habiganj,BR26,Short,3,3.41,149
2017-18,Kushtia,BR26,Short,1,6.38,149
2017-18,Kushtia,BR26,Short,2,6.43,149
2017-18,Kushtia,BR26,Short,3,6.4,149
2017-18,Satkhira,BR26,Short,2,7.59,149
2015-16,Rangpur,BR6,Short,1,5.74,149
2016-17,Kushtia,BR6,Short,3,6.02,149
2017-18,Sonagazi,BR7,Medium,1,5.27,149
2017-18,Sonagazi,BR7,Medium,2,4.45,149
2017-18,Sonagazi,BR7,Medium,3,4.61,149
2015-16,Cumilla,BR8,Long,1,5.91,149
2015-16,Cumilla,BR8,Long,2,6.27,149
2015-16,Cumilla,BR8,Long,3,4.55,149
2016-17,Habiganj,BR8,Long,3,3.31,149
2016-17,Bhanga,BR9,Medium,1,6.82,149
2016-17,Satkhira,BR9,Medium,2,6.95,149
2016-17,Kushtia,BRRI dhan28,Short,1,6.27,149
2017-18,Cumilla,BRRI dhan28,Short,1,5.31,149
2017-18,Kushtia,BRRI dhan28,Short,2,6.8,149
2015-16,Rajshahi,BRRI dhan36,Short,3,3.1,149
2016-17,Kushtia,BRRI dhan36,Short,2,7.44,149
2016-17,Rajshahi,BRRI dhan36,Short,1,4.83,149
2017-18,Kushtia,BRRI dhan36,Short,2,5.38,149
2017-18,Satkhira,BRRI dhan36,Short,1,6.79,149
2016-17,Habiganj,BRRI dhan47,Short,1,3.16,149
2016-17,Habiganj,BRRI dhan47,Short,2,3.12,149
2016-17,Gazipur,BRRI dhan55,Short,1,5.07,149
2016-17,Gazipur,BRRI dhan55,Short,2,5.29,149
2016-17,Gazipur,BRRI dhan55,Short,3,5.74,149
2016-17,Satkhira,BRRI dhan55,Short,1,5.47,149
2016-17,Satkhira,BRRI dhan55,Short,3,5.7,149
2017-18,Kushtia,BRRI dhan55,Short,1,7.07,149
2016-17,Barishal,BRRI dhan58,Medium,2,7.09,149
2016-17,Satkhira,BRRI dhan58,Medium,2,7.06,149
2017-18,Bhanga,BRRI dhan58,Medium,1,6.67,149
2016-17,Cumilla,BRRI dhan59,Medium,2,7.61,149
2016-17,Kushtia,BRRI dhan59,Medium,2,7.05,149
2016-17,Rajshahi,BRRI dhan59,Medium,3,4.08,149
2016-17,Satkhira,BRRI dhan59,Medium,3,7.08,149
2016-17,Habiganj,BRRI dhan59,Medium,1,3.1,149
2016-17,Habiganj,BRRI dhan59,Medium,2,3.9,149
2017-18,Kushtia,BRRI dhan59,Medium,1,6.58,149
2016-17,Kushtia,BRRI dhan60,Short,1,5.59,149
2016-17,Satkhira,BRRI dhan60,Short,1,6.86,149
2016-17,Satkhira,BRRI dhan60,Short,3,6.09,149
2017-18,Kushtia,BRRI dhan60,Short,1,6.88,149
2016-17,Cumilla,BRRI dhan61,Medium,3,3.57,149
2016-17,Satkhira,BRRI dhan61,Medium,2,7.15,149
2016-17,Kushtia,BRRI dhan63,Short,1,6.54,149
2017-18,Kushtia,BRRI dhan63,Short,1,7.1,149
2017-18,Kushtia,BRRI dhan63,Short,2,7.26,149
2017-18,Kushtia,BRRI dhan63,Short,3,7.17,149
2015-16,Habiganj,BRRI dhan64,Medium,1,6,149
2015-16,Habiganj,BRRI dhan64,Medium,3,6.4,149
2015-16,Rangpur,BRRI dhan64,Medium,1,5.01,149
2017-18,Kushtia,BRRI dhan64,Medium,2,6.52,149
2015-16,Bhanga,BRRI dhan67,Short,1,6.48,149
2015-16,Bhanga,BRRI dhan67,Short,2,5.94,149
2015-16,Bhanga,BRRI dhan67,Short,3,5.96,149
2015-16,Gazipur,BRRI dhan67,Short,1,8.56,149
2015-16,Gazipur,BRRI dhan67,Short,2,7.53,149
2015-16,Gazipur,BRRI dhan67,Short,3,7.85,149
2016-17,Kushtia,BRRI dhan67,Short,2,6.52,149
2015-16,Rajshahi,BRRI dhan68,Medium,2,5.99,149
2016-17,Cumilla,BRRI dhan68,Medium,2,6.47,149
2016-17,Rajshahi,BRRI dhan68,Medium,3,5.8,149
2017-18,Bhanga,BRRI dhan68,Medium,2,5.21,149
2015-16,Cumilla,BRRI dhan69,Medium,1,6.62,149
2015-16,Cumilla,BRRI dhan69,Medium,2,6.8,149
2015-16,Cumilla,BRRI dhan69,Medium,3,6.9,149
2015-16,Habiganj,BRRI dhan69,Medium,2,7.3,149
2016-17,Barishal,BRRI dhan69,Medium,1,7.74,149
2017-18,Satkhira,BRRI dhan69,Medium,1,7.07,149
2015-16,Bhanga,BRRI dhan74,Medium,2,6.61,149
2015-16,Bhanga,BRRI dhan74,Medium,3,6.99,149
2016-17,Gazipur,BRRI dhan74,Medium,1,6.4,149
2016-17,Gazipur,BRRI dhan74,Medium,2,6.52,149
2016-17,Gazipur,BRRI dhan74,Medium,3,7.28,149
2016-17,Kushtia,BRRI dhan74,Medium,2,6.43,149
2016-17,Rajshahi,BRRI dhan74,Medium,3,5.99,149
2016-17,Satkhira,BR1,Medium,1,6.82,150
2017-18,Bhanga,BR1,Medium,1,5.48,150
2017-18,Satkhira,BR1,Medium,2,6.35,150
2016-17,Satkhira,BR12,Long,1,6.66,150
2015-16,Bhanga,BR14,Long,3,5,150
2015-16,Habiganj,BR14,Long,1,6.6,150
2015-16,Gazipur,BR17,Medium,1,3.9,150
2015-16,Gazipur,BR17,Medium,2,5.23,150
2015-16,Gazipur,BR17,Medium,3,5.91,150
2015-16,Habiganj,BR17,Medium,2,5.3,150
2016-17,Bhanga,BR17,Medium,1,4.45,150
2016-17,Cumilla,BR17,Medium,1,7.78,150
2016-17,Cumilla,BR17,Medium,3,6.49,150
2017-18,Kushtia,BR17,Medium,2,5.82,150
2015-16,Kushtia,BR18,Long,2,6.42,150
2017-18,Satkhira,BR19,Long,1,6.17,150
2016-17,Habiganj,BR2,Long,2,3.44,150
2017-18,Barishal,BR2,Long,1,2.31,150
2017-18,Cumilla,BR2,Long,2,7.02,150
2017-18,Kushtia,BR2,Long,2,5.29,150
2017-18,Kushtia,BR2,Long,3,5.33,150
2015-16,Bhanga,BR26,Short,1,6.68,150
2015-16,Bhanga,BR26,Short,2,5.86,150
2015-16,Bhanga,BR26,Short,3,6.58,150
2015-16,Rangpur,BR26,Short,1,4.69,150
2015-16,Rangpur,BR26,Short,3,6.17,150
2015-16,Bhanga,BR6,Short,1,6.55,150
2015-16,Bhanga,BR6,Short,2,5.82,150
2015-16,Bhanga,BR6,Short,3,5.63,150
2016-17,Bhanga,BR6,Short,1,6.19,150
2016-17,Bhanga,BR6,Short,3,5.83,150
2017-18,Kushtia,BR6,Short,1,4.87,150
2017-18,Kushtia,BR6,Short,2,4.87,150
2017-18,Satkhira,BR6,Short,2,5.87,150
2015-16,Cumilla,BR7,Medium,1,4.4,150
2015-16,Cumilla,BR7,Medium,2,4.38,150
2015-16,Cumilla,BR7,Medium,3,4.78,150
2016-17,Habiganj,BR7,Medium,3,3.88,150
2017-18,Satkhira,BR7,Medium,2,6.07,150
2015-16,Habiganj,BR8,Long,2,5.4,150
2015-16,Habiganj,BR8,Long,3,5.9,150
2015-16,Habiganj,BR9,Medium,1,5.8,150
2015-16,Habiganj,BR9,Medium,2,6,150
2016-17,Bhanga,BR9,Medium,3,6.47,150
2016-17,Satkhira,BR9,Medium,3,6.46,150
2017-18,Cumilla,BRRI dhan28,Short,2,5.49,150
2016-17,Bhanga,BRRI dhan28,Short,3,6.7,150
2015-16,Cumilla,BRRI dhan29,Long,1,6.33,150
2015-16,Cumilla,BRRI dhan29,Long,2,7.05,150
2015-16,Cumilla,BRRI dhan29,Long,3,7.01,150
2015-16,Habiganj,BRRI dhan35,Medium,3,5.8,150
2015-16,Bhanga,BRRI dhan36,Short,1,6.81,150
2015-16,Bhanga,BRRI dhan36,Short,2,6.11,150
2015-16,Bhanga,BRRI dhan36,Short,3,5.28,150
2015-16,Gazipur,BRRI dhan36,Short,1,7.16,150
2015-16,Gazipur,BRRI dhan36,Short,2,7.16,150
2015-16,Gazipur,BRRI dhan36,Short,3,7.85,150
2015-16,Rangpur,BRRI dhan36,Short,2,5.34,150
2015-16,Rangpur,BRRI dhan36,Short,3,4.89,150
2016-17,Bhanga,BRRI dhan36,Short,1,6.25,150
2016-17,Bhanga,BRRI dhan36,Short,2,6.18,150
2016-17,Bhanga,BRRI dhan36,Short,3,6.26,150
2016-17,Kushtia,BRRI dhan36,Short,3,7.51,150
2016-17,Habiganj,BRRI dhan36,Short,1,3.16,150
2016-17,Habiganj,BRRI dhan36,Short,2,3.14,150
2016-17,Habiganj,BRRI dhan36,Short,3,3.31,150
2016-17,Rangpur,BRRI dhan45,Short,1,7.72,150
2015-16,Bhanga,BRRI dhan47,Short,1,6.43,150
2015-16,Bhanga,BRRI dhan47,Short,2,5.83,150
2015-16,Bhanga,BRRI dhan47,Short,3,7.58,150
2015-16,Rangpur,BRRI dhan47,Short,2,4.95,150
2015-16,Rangpur,BRRI dhan47,Short,3,5.01,150
2016-17,Cumilla,BRRI dhan47,Short,3,6.64,150
2015-16,Gazipur,BRRI dhan50,Medium,1,5.92,150
2015-16,Gazipur,BRRI dhan50,Medium,2,6.87,150
2015-16,Gazipur,BRRI dhan50,Medium,3,7.19,150
2015-16,Habiganj,BRRI dhan50,Medium,2,6.1,150
2015-16,Habiganj,BRRI dhan50,Medium,3,7.4,150
2016-17,Satkhira,BRRI dhan50,Medium,3,5.99,150
2017-18,Bhanga,BRRI dhan50,Medium,3,6.41,150
2016-17,Bhanga,BRRI dhan55,Short,1,6.45,150
2016-17,Cumilla,BRRI dhan55,Short,1,6.69,150
2016-17,Kushtia,BRRI dhan55,Short,3,7.16,150
2016-17,Habiganj,BRRI dhan55,Short,1,3.09,150
2016-17,Habiganj,BRRI dhan55,Short,2,2.9,150
2015-16,Bhanga,BRRI dhan58,Medium,1,6.89,150
2015-16,Bhanga,BRRI dhan58,Medium,2,6.71,150
2015-16,Bhanga,BRRI dhan58,Medium,3,8.23,150
2017-18,Bhanga,BRRI dhan58,Medium,2,6.49,150
2015-16,Rajshahi,BRRI dhan59,Medium,1,5.1,150
2015-16,Rajshahi,BRRI dhan59,Medium,2,5.18,150
2015-16,Rajshahi,BRRI dhan59,Medium,3,5.31,150
2016-17,Kushtia,BRRI dhan59,Medium,3,6.91,150
2016-17,Rajshahi,BRRI dhan59,Medium,1,5.71,150
2016-17,Satkhira,BRRI dhan59,Medium,2,7.67,150
2015-16,Habiganj,BRRI dhan60,Short,1,7.1,150
2016-17,Bhanga,BRRI dhan60,Short,2,5.53,150
2016-17,Satkhira,BRRI dhan60,Short,2,6.64,150
2017-18,Kushtia,BRRI dhan60,Short,2,6.93,150
2015-16,Bhanga,BRRI dhan61,Medium,1,6.84,150
2015-16,Bhanga,BRRI dhan61,Medium,2,6.58,150
2015-16,Bhanga,BRRI dhan61,Medium,3,8.2,150
2015-16,Habiganj,BRRI dhan61,Medium,2,6.2,150
2015-16,Habiganj,BRRI dhan61,Medium,3,5.9,150
2016-17,Cumilla,BRRI dhan61,Medium,2,5.83,150
2016-17,Kushtia,BRRI dhan61,Medium,1,5.86,150
2016-17,Kushtia,BRRI dhan61,Medium,2,7.35,150
2016-17,Kushtia,BRRI dhan61,Medium,3,7.06,150
2017-18,Bhanga,BRRI dhan61,Medium,2,5.8,150
2015-16,Bhanga,BRRI dhan63,Short,1,7.06,150
2015-16,Bhanga,BRRI dhan63,Short,2,6.45,150
2015-16,Bhanga,BRRI dhan63,Short,3,6.71,150
2015-16,Rangpur,BRRI dhan63,Short,1,5.99,150
2016-17,Kushtia,BRRI dhan63,Short,2,6.85,150
2016-17,Kushtia,BRRI dhan63,Short,3,7.12,150
2017-18,Rajshahi,BRRI dhan63,Short,1,5.86,150
2017-18,Rajshahi,BRRI dhan63,Short,2,5.37,150
2015-16,Bhanga,BRRI dhan64,Medium,1,5.36,150
2015-16,Bhanga,BRRI dhan64,Medium,2,6.44,150
2015-16,Bhanga,BRRI dhan64,Medium,3,6.35,150
2016-17,Bhanga,BRRI dhan64,Medium,3,6.16,150
2016-17,Cumilla,BRRI dhan64,Medium,3,6.31,150
2017-18,Bhanga,BRRI dhan64,Medium,1,4.46,150
2015-16,Rajshahi,BRRI dhan67,Short,3,5.75,150
2016-17,Bhanga,BRRI dhan68,Medium,1,6.82,150
2016-17,Bhanga,BRRI dhan68,Medium,3,6.53,150
2016-17,Kushtia,BRRI dhan68,Medium,3,7.94,150
2016-17,Rajshahi,BRRI dhan68,Medium,1,6.02,150
2015-16,Habiganj,BRRI dhan69,Medium,1,7.8,150
2015-16,Habiganj,BRRI dhan69,Medium,3,7.8,150
2016-17,Cumilla,BRRI dhan69,Medium,2,9.51,150
2015-16,Bhanga,BRRI dhan74,Medium,1,6.7,150
2017-18,Cumilla,BRRI dhan74,Medium,1,6.83,150
2015-16,Bhanga,BR1,Medium,1,7.01,151
2015-16,Bhanga,BR1,Medium,2,7.34,151
2015-16,Bhanga,BR1,Medium,3,5.95,151
2016-17,Satkhira,BR1,Medium,2,6.98,151
2016-17,Satkhira,BR1,Medium,3,6.65,151
2016-17,Habiganj,BR1,Medium,2,2.94,151
2017-18,Bhanga,BR1,Medium,2,5.23,151
2015-16,Cumilla,BR12,Long,1,4.45,151
2015-16,Cumilla,BR12,Long,2,4.58,151
2015-16,Cumilla,BR12,Long,3,2.88,151
2016-17,Satkhira,BR12,Long,2,6.27,151
2017-18,Habiganj,BR12,Long,1,6,151
2017-18,Habiganj,BR12,Long,2,4.77,151
2015-16,Bhanga,BR14,Long,1,6.87,151
2015-16,Bhanga,BR14,Long,2,7.23,151
2015-16,Gazipur,BR14,Long,1,6.98,151
2015-16,Gazipur,BR14,Long,2,6.33,151
2015-16,Gazipur,BR14,Long,3,7.29,151
2016-17,Kushtia,BR14,Long,1,7.48,151
2017-18,Barishal,BR14,Long,2,4.24,151
2017-18,Barishal,BR14,Long,3,4.24,151
2017-18,Gazipur,BR16,Long,1,6.21,151
2017-18,Gazipur,BR16,Long,2,4.52,151
2017-18,Gazipur,BR16,Long,3,6.39,151
2015-16,Bhanga,BR17,Medium,2,5.91,151
2015-16,Bhanga,BR17,Medium,3,6.15,151
2015-16,Habiganj,BR17,Medium,1,5,151
2015-16,Habiganj,BR17,Medium,3,6.6,151
2015-16,Rangpur,BR17,Medium,2,5.51,151
2016-17,Barishal,BR17,Medium,1,4.94,151
2016-17,Bhanga,BR17,Medium,3,4.54,151
2017-18,Kushtia,BR17,Medium,1,6.14,151
2017-18,Kushtia,BR17,Medium,3,6.02,151
2015-16,Kushtia,BR18,Long,3,5.5,151
2017-18,Barishal,BR18,Long,2,3.21,151
2015-16,Kushtia,BR19,Long,3,6.48,151
2015-16,Bhanga,BR2,Long,1,7.84,151
2015-16,Bhanga,BR2,Long,2,8.13,151
2015-16,Bhanga,BR2,Long,3,7.68,151
2015-16,Gazipur,BR2,Long,1,7.33,151
2015-16,Gazipur,BR2,Long,2,7.13,151
2015-16,Gazipur,BR2,Long,3,7.27,151
2016-17,Habiganj,BR2,Long,3,3.5,151
2017-18,Cumilla,BR2,Long,1,6.76,151
2017-18,Kushtia,BR2,Long,1,5.23,151
2017-18,Satkhira,BR2,Long,2,6.04,151
2017-18,Habiganj,BR2,Long,1,4.79,151
2016-17,Rangpur,BR26,Short,2,3.62,151
2015-16,Bhanga,BR3,Long,1,7.78,151
2015-16,Bhanga,BR3,Long,3,8.73,151
2017-18,Satkhira,BR3,Long,2,6.11,151
2016-17,Kushtia,BR6,Short,1,7.44,151
2017-18,Cumilla,BR6,Short,1,5.74,151
2017-18,Satkhira,BR6,Short,1,6.72,151
2015-16,Kushtia,BR7,Medium,2,7.5,151
2017-18,Satkhira,BR7,Medium,1,6.64,151
2016-17,Habiganj,BR8,Long,2,2.98,151
2017-18,Barishal,BR8,Long,2,4.86,151
2017-18,Habiganj,BR8,Long,1,4.53,151
2017-18,Habiganj,BR8,Long,2,4.73,151
2015-16,Bhanga,BR9,Medium,1,7.06,151
2015-16,Bhanga,BR9,Medium,2,7.34,151
2015-16,Bhanga,BR9,Medium,3,7.99,151
2017-18,Cumilla,BRRI dhan28,Short,3,4.42,151
2017-18,Satkhira,BRRI dhan28,Short,2,6,151
2016-17,Rangpur,BRRI dhan28,Short,3,4.53,151
2015-16,Bhanga,BRRI dhan29,Long,1,7.4,151
2015-16,Bhanga,BRRI dhan29,Long,2,7.71,151
2015-16,Bhanga,BRRI dhan29,Long,3,8.19,151
2017-18,Satkhira,BRRI dhan29,Long,1,5.78,151
2015-16,Habiganj,BRRI dhan35,Medium,1,6.1,151
2015-16,Habiganj,BRRI dhan35,Medium,2,6,151
2017-18,Barishal,BRRI dhan35,Medium,3,5.6,151
2015-16,Rangpur,BRRI dhan36,Short,1,5.13,151
2016-17,Kushtia,BRRI dhan36,Short,1,5.38,151
2015-16,Rangpur,BRRI dhan45,Short,1,5.67,151
2015-16,Gazipur,BRRI dhan47,Short,1,5.8,151
2015-16,Gazipur,BRRI dhan47,Short,2,5.85,151
2015-16,Gazipur,BRRI dhan47,Short,3,6.09,151
2016-17,Cumilla,BRRI dhan47,Short,2,6.01,151
2016-17,Kushtia,BRRI dhan47,Short,1,7.11,151
2017-18,Habiganj,BRRI dhan47,Short,1,5.81,151
2015-16,Bhanga,BRRI dhan50,Medium,1,4.98,151
2015-16,Bhanga,BRRI dhan50,Medium,2,5.76,151
2015-16,Bhanga,BRRI dhan50,Medium,3,5.66,151
2016-17,Satkhira,BRRI dhan50,Medium,1,5.94,151
2017-18,Barishal,BRRI dhan50,Medium,2,3.53,151
2017-18,Barishal,BRRI dhan50,Medium,3,3.52,151
2017-18,Rajshahi,BRRI dhan50,Medium,2,4.28,151
2015-16,Bhanga,BRRI dhan55,Short,2,7.17,151
2015-16,Bhanga,BRRI dhan55,Short,3,7.45,151
2016-17,Cumilla,BRRI dhan55,Short,2,7.2,151
2016-17,Kushtia,BRRI dhan55,Short,1,6.7,151
2016-17,Kushtia,BRRI dhan55,Short,2,6.32,151
2016-17,Habiganj,BRRI dhan55,Short,3,3.02,151
2017-18,Kushtia,BRRI dhan55,Short,3,7.29,151
2015-16,Habiganj,BRRI dhan58,Medium,3,7.2,151
2017-18,Kushtia,BRRI dhan58,Medium,1,6.87,151
2017-18,Habiganj,BRRI dhan58,Medium,1,5.57,151
2017-18,Habiganj,BRRI dhan58,Medium,2,5.99,151
2015-16,Habiganj,BRRI dhan59,Medium,1,6.6,151
2015-16,Habiganj,BRRI dhan59,Medium,2,6.5,151
2016-17,Cumilla,BRRI dhan59,Medium,3,2.44,151
2015-16,Habiganj,BRRI dhan60,Short,2,6.6,151
2015-16,Habiganj,BRRI dhan60,Short,3,6.8,151
