"Env"	"GG"	"Y"	"tj"	"ri"	"L"	"G"	"Group"	"arimean"	"adjmean"	"se"	"ErrVar"	"w"	"residShukla"
"2010-Comilla"	"Short-BRRI dhan33"	"2010"	2010	1997	"Comilla"	"BRRI dhan33"	"Short"	3.82333333333333	3.82333333333334	0.094068073122371	0.00884880238095574	113.009643220441	-0.000787896059765369
"2010-Gazipur"	"Short-BRRI dhan33"	"2010"	2010	1997	"Gazipur"	"BRRI dhan33"	"Short"	3.54166666666667	3.54166666666667	0.300298380381168	0.0901791172595528	11.0890417913696	0.00623330022853397
"2010-Kustia"	"Short-BRRI dhan33"	"2010"	2010	1997	"Kustia"	"BRRI dhan33"	"Short"	5.36666666666667	5.36666666666667	0.267112722177734	0.0713492063491992	14.0155728587333	0.0715707785291162
"2010-Rajshahi"	"Short-BRRI dhan33"	"2010"	2010	1997	"Rajshahi"	"BRRI dhan33"	"Short"	3.43333333333333	3.43333333333333	0.17895656285502	0.0320254513888827	31.2251648808029	-0.0494809860692138
"2010-Rangpur"	"Short-BRRI dhan33"	"2010"	2010	1997	"Rangpur"	"BRRI dhan33"	"Short"	2.63333333333333	2.63333333333333	0.32959410664069	0.108632275132275	9.2053673623457	-0.0951277668871997
"2010-Satkhira"	"Short-BRRI dhan33"	"2010"	2010	1997	"Satkhira"	"BRRI dhan33"	"Short"	2.66875	2.66875	0.102330838071042	0.0104716004203217	95.4963864032998	-0.0148341748392995
"2010-Sonagazi"	"Short-BRRI dhan33"	"2010"	2010	1997	"Sonagazi"	"BRRI dhan33"	"Short"	3.80333333333333	3.80333333333333	0.104913331862387	0.0110068072024674	90.852867830358	0.0104456884201376
"2011-Barisal"	"Short-BRRI dhan33"	"2011"	2011	1997	"Barisal"	"BRRI dhan33"	"Short"	1.72666666666667	1.72666666666667	0.207245460071494	0.0429506807202451	23.2825180702815	-0.0692389146280059
"2011-Comilla"	"Short-BRRI dhan33"	"2011"	2011	1997	"Comilla"	"BRRI dhan33"	"Short"	3	3	0.0906512813420828	0.00821765480896146	121.689219521546	-0.000770284564974411
"2011-Gazipur"	"Short-BRRI dhan33"	"2011"	2011	1997	"Gazipur"	"BRRI dhan33"	"Short"	4.28333333333333	4.28333333333333	0.298516405506644	0.0891120443566069	11.221827612867	0.0811488706194368
"2011-Kustia"	"Short-BRRI dhan33"	"2011"	2011	1997	"Kustia"	"BRRI dhan33"	"Short"	5.03666666666667	5.03666666666667	0.15067043846643	0.0227015810276662	44.049795420914	0.0293711071008609
"2011-Rajshahi"	"Short-BRRI dhan33"	"2011"	2011	1997	"Rajshahi"	"BRRI dhan33"	"Short"	3.6	3.6	0.287348516544747	0.082569169960467	12.111057922452	-0.229095472712238
"2011-Rangpur"	"Short-BRRI dhan33"	"2011"	2011	1997	"Rangpur"	"BRRI dhan33"	"Short"	2.76666666666667	2.76666666666667	0.243650144799973	0.0593653930610479	16.8448307749206	-0.0117657366014772
"2011-Satkhira"	"Short-BRRI dhan33"	"2011"	2011	1997	"Satkhira"	"BRRI dhan33"	"Short"	2.67395833333333	2.67395833333333	0.110149448563419	0.0121329010188253	82.4205190867716	-0.014738494005202
"2011-Sonagazi"	"Short-BRRI dhan33"	"2011"	2011	1997	"Sonagazi"	"BRRI dhan33"	"Short"	5.58	5.58	0.403781287410964	0.163039328063255	6.13348945851901	0.146963396861231
"2012-Barisal"	"Short-BRRI dhan33"	"2012"	2012	1997	"Barisal"	"BRRI dhan33"	"Short"	3.19	3.19	0.115621572568604	0.0133683480432369	74.8035581334155	0.00438976953835635
"2012-Comilla"	"Short-BRRI dhan33"	"2012"	2012	1997	"Comilla"	"BRRI dhan33"	"Short"	3.89333333333333	3.89333333333333	0.177170020605692	0.0313892162014212	31.8580748746037	0.000394811014371665
"2012-Gazipur"	"Short-BRRI dhan33"	"2012"	2012	1997	"Gazipur"	"BRRI dhan33"	"Short"	3.615	3.615	0.294246355329213	0.0865809176245257	11.5498891376583	0.0176589226121404
"2012-Kustia"	"Short-BRRI dhan33"	"2012"	2012	1997	"Kustia"	"BRRI dhan33"	"Short"	4.56666666666667	4.56666666666667	0.0858951066630596	0.00737796934865838	135.538649287265	0.00128356074478742
"2012-Rajshahi"	"Short-BRRI dhan33"	"2012"	2012	1997	"Rajshahi"	"BRRI dhan33"	"Short"	4.20333333333333	4.20333333333333	0.388473000564369	0.150911272167484	6.62641024515507	0.102102055882489
"2012-Rangpur"	"Short-BRRI dhan33"	"2012"	2012	1997	"Rangpur"	"BRRI dhan33"	"Short"	1.66666666666667	1.66666666666667	0.102383673160463	0.0104824165298285	95.3978500238404	0.00366123968167731
"2012-Satkhira"	"Short-BRRI dhan33"	"2012"	2012	1997	"Satkhira"	"BRRI dhan33"	"Short"	2.42833333333333	2.42833333333333	0.0741893862454103	0.00550406503147067	181.683899859883	0.0007946572140618
"2012-Sonagazi"	"Short-BRRI dhan33"	"2012"	2012	1997	"Sonagazi"	"BRRI dhan33"	"Short"	3.8	3.8	0.106681129715292	0.011380863437331	87.8667954770328	0.0103532744845962
"2013-Barisal"	"Short-BRRI dhan33"	"2013"	2013	1997	"Barisal"	"BRRI dhan33"	"Short"	3.78	3.78	0.119823293997234	0.0143576217843475	69.6494179203263	0.0081817828109787
"2013-Comilla"	"Short-BRRI dhan33"	"2013"	2013	1997	"Comilla"	"BRRI dhan33"	"Short"	1.56333333333333	1.56333333333333	0.132762066432854	0.0176257662835216	56.7351219750884	-0.0691808111055137
"2013-Gazipur"	"Short-BRRI dhan33"	"2013"	2013	1997	"Gazipur"	"BRRI dhan33"	"Short"	4.86666666666667	4.86666666666667	0.337009247086461	0.113575232621783	8.80473653380135	0.148160909959993
"2013-Kustia"	"Short-BRRI dhan33"	"2013"	2013	1997	"Kustia"	"BRRI dhan33"	"Short"	3.87666666666667	3.87666666666667	0.232569062669084	0.0540883689107761	18.4882631911048	0.0120703683233359
"2013-Rajshahi"	"Short-BRRI dhan33"	"2013"	2013	1997	"Rajshahi"	"BRRI dhan33"	"Short"	3.44333333333333	3.44333333333333	0.452235588087734	0.204517027133059	4.88956843358279	-0.0490543256283318
"2013-Rangpur"	"Short-BRRI dhan33"	"2013"	2013	1997	"Rangpur"	"BRRI dhan33"	"Short"	1.53333333333333	1.53333333333333	0.110684601490524	0.0122510810071162	81.6254499843024	-0.0119459017683567
"2013-Sonagazi"	"Short-BRRI dhan33"	"2013"	2013	1997	"Sonagazi"	"BRRI dhan33"	"Short"	3.79666666666667	3.79666666666667	0.0662272242733976	0.0043860452349589	227.995824582363	0.0040053484480973
"2014-Bhanga"	"Short-BRRI dhan33"	"2014"	2014	1997	"Bhanga"	"BRRI dhan33"	"Short"	3.80833333333333	3.80833333333333	0.224641938734889	0.0504640006385697	19.8161062806364	0.0210473996639369
"2014-Comilla"	"Short-BRRI dhan33"	"2014"	2014	1997	"Comilla"	"BRRI dhan33"	"Short"	3.16	3.16	0.186035774119274	0.0346093092521575	28.8939600820742	-0.0393520370173333
"2014-Gazipur"	"Short-BRRI dhan33"	"2014"	2014	1997	"Gazipur"	"BRRI dhan33"	"Short"	5.51666666666667	5.51666666666667	0.272948974276666	0.0745011425586841	13.4226129379466	0.112736597584185
"2014-Kustia"	"Short-BRRI dhan33"	"2014"	2014	1997	"Kustia"	"BRRI dhan33"	"Short"	5.34	5.34	0.310736302688336	0.096557049808417	10.3565716018058	0.131087988285
"2014-Rajshahi"	"Short-BRRI dhan33"	"2014"	2014	1997	"Rajshahi"	"BRRI dhan33"	"Short"	3.74682170533333	3.74682170533333	0.419649446356864	0.176105657827623	5.67840927052344	-0.281986676996928
"2014-Rangpur"	"Short-BRRI dhan33"	"2014"	2014	1997	"Rangpur"	"BRRI dhan33"	"Short"	2.51666666666667	2.51666666666667	0.274700789272758	0.0754605236270762	13.2519621112354	-0.064762747319016
"2014-Satkhira"	"Short-BRRI dhan33"	"2014"	2014	1997	"Satkhira"	"BRRI dhan33"	"Short"	3.20333333333333	3.20333333333333	0.0981647037772755	0.00963630906768024	103.774172556789	-0.0181038513199225
"2014-Sonagazi"	"Short-BRRI dhan33"	"2014"	2014	1997	"Sonagazi"	"BRRI dhan33"	"Short"	3.34	3.34	0.102373305807809	0.0104802937420191	95.417172897612	0.0108196592163199
"2015-Bhanga"	"Short-BRRI dhan33"	"2015"	2015	1997	"Bhanga"	"BRRI dhan33"	"Short"	6.48625	6.48625	0.197529999325466	0.0390181006335187	25.6291306794402	0.172721920554148
"2015-Comilla"	"Short-BRRI dhan33"	"2015"	2015	1997	"Comilla"	"BRRI dhan33"	"Short"	4.218266501	4.218266501	0.406385088158473	0.16514883987757	6.05514395827021	0.00455654969872743
"2015-Gazipur"	"Short-BRRI dhan33"	"2015"	2015	1997	"Gazipur"	"BRRI dhan33"	"Short"	3.55096139633333	3.55096139633333	0.601949766311273	0.362343521162196	2.75981200600071	-0.60338744479425
"2015-Kustia"	"Short-BRRI dhan33"	"2015"	2015	1997	"Kustia"	"BRRI dhan33"	"Short"	5.28333333333333	5.28333333333333	0.218758537979813	0.0478552979390651	20.8963279525146	0.0195002284177805
"2015-Rajshahi"	"Short-BRRI dhan33"	"2015"	2015	1997	"Rajshahi"	"BRRI dhan33"	"Short"	5.24122093033333	5.24122093033333	0.279277948149425	0.0779961723225532	12.8211419896928	0.125475404010607
"2015-Rangpur"	"Short-BRRI dhan33"	"2015"	2015	1997	"Rangpur"	"BRRI dhan33"	"Short"	1.33333333333333	1.33333333333333	0.197496902055921	0.039005026321686	25.6377214503768	-0.0508198366219488
"2015-Satkhira"	"Short-BRRI dhan33"	"2015"	2015	1997	"Satkhira"	"BRRI dhan33"	"Short"	5.26175710633333	5.26175710633333	0.277161568787217	0.0768185352125914	13.0176915926938	0.212919646391152
"2015-Sonagazi"	"Short-BRRI dhan33"	"2015"	2015	1997	"Sonagazi"	"BRRI dhan33"	"Short"	3.37547906966667	3.37547906966667	0.366558300514481	0.134364987676065	7.44241500182222	-0.0182255253165224
"2001-Barisal"	"Aromatic-BRRI dhan34"	"2001"	2001	1997	"Barisal"	"BRRI dhan34"	"Aromatic"	2.22666666666667	2.22666666666667	0.130270249273229	0.0169703378457092	58.9263460216168	-0.0081613156951299
"2001-Comilla"	"Aromatic-BRRI dhan34"	"2001"	2001	1997	"Comilla"	"BRRI dhan34"	"Aromatic"	2.664224806	2.664224806	0.23667842636729	0.0560166775076966	17.8518263576522	-0.103467213932591
"2001-Gazipur"	"Aromatic-BRRI dhan34"	"2001"	2001	1997	"Gazipur"	"BRRI dhan34"	"Aromatic"	3.13046511633333	3.13046511633333	0.179855289614039	0.0323479252021499	30.913883773094	0.0591791046427579
"2001-Rajshahi"	"Aromatic-BRRI dhan34"	"2001"	2001	1997	"Rajshahi"	"BRRI dhan34"	"Aromatic"	1.94666666666667	1.94666666666667	0.198814026698745	0.0395270172121694	25.2991515811146	-0.118369052337026
"2001-Rangpur"	"Aromatic-BRRI dhan34"	"2001"	2001	1997	"Rangpur"	"BRRI dhan34"	"Aromatic"	2.86308139533333	2.86308139533333	0.230290459685437	0.05303369582213	18.8559364852471	0.0532340127451696
"2001-Satkhira"	"Aromatic-BRRI dhan34"	"2001"	2001	1997	"Satkhira"	"BRRI dhan34"	"Aromatic"	3.549147287	3.549147287	0.0529806450071667	0.00280694874537542	356.258731709137	-0.0032102039155455
"2001-Sonagazi"	"Aromatic-BRRI dhan34"	"2001"	2001	1997	"Sonagazi"	"BRRI dhan34"	"Aromatic"	3.12806201533333	3.12806201533333	0.164927883915615	0.0272012068928827	36.7630746656926	-0.00436787695799534
"2002-Barisal"	"Aromatic-BRRI dhan34"	"2002"	2002	1997	"Barisal"	"BRRI dhan34"	"Aromatic"	3.45	3.45	0.281482928237029	0.0792326388888922	12.6210613962044	0.0109582110821456
"2002-Comilla"	"Aromatic-BRRI dhan34"	"2002"	2002	1997	"Comilla"	"BRRI dhan34"	"Aromatic"	3.01666666666667	3.01666666666667	0.358938442571367	0.128836805555559	7.76175717558261	-0.302771412064305
"2002-Gazipur"	"Aromatic-BRRI dhan34"	"2002"	2002	1997	"Gazipur"	"BRRI dhan34"	"Aromatic"	2.36381135666667	2.36381135666667	0.208116403099544	0.0433124372390919	23.088056543201	0.00887327346523215
"2002-Rajshahi"	"Aromatic-BRRI dhan34"	"2002"	2002	1997	"Rajshahi"	"BRRI dhan34"	"Aromatic"	2.24566666666667	2.24566666666667	0.198955141044788	0.0395831481481514	25.2632760855001	-0.109654454503046
"2002-Rangpur"	"Aromatic-BRRI dhan34"	"2002"	2002	1997	"Rangpur"	"BRRI dhan34"	"Aromatic"	2.59333333333333	2.59333333333333	0.279582341169079	0.0781662854935831	12.7932393574221	0.0623246670259392
"2002-Satkhira"	"Aromatic-BRRI dhan34"	"2002"	2002	1997	"Satkhira"	"BRRI dhan34"	"Aromatic"	3.23720930233333	3.23720930233333	0.0743786699049421	0.00553218653682834	180.760354580037	-0.00660992306774677
"2002-Sonagazi"	"Aromatic-BRRI dhan34"	"2002"	2002	1997	"Sonagazi"	"BRRI dhan34"	"Aromatic"	3.42706201533333	3.42706201533333	0.161449105660212	0.0260658137184824	38.3644267084949	0.00502000794458013
"2003-Barisal"	"Aromatic-BRRI dhan34"	"2003"	2003	1997	"Barisal"	"BRRI dhan34"	"Aromatic"	3.46058139533333	3.46058139533333	0.278625937318527	0.0776324129466279	12.8812175487512	-0.118919865979406
"2003-Comilla"	"Aromatic-BRRI dhan34"	"2003"	2003	1997	"Comilla"	"BRRI dhan34"	"Aromatic"	2.80659069766667	2.80659069766667	0.221178470801202	0.0489199159459583	20.441572326181	0.044208736386139
"2003-Gazipur"	"Aromatic-BRRI dhan34"	"2003"	2003	1997	"Gazipur"	"BRRI dhan34"	"Aromatic"	1.99459689933333	1.99459689933333	0.324529121267277	0.105319150550511	9.49494934941013	0.137082913529771
"2003-Rajshahi"	"Aromatic-BRRI dhan34"	"2003"	2003	1997	"Rajshahi"	"BRRI dhan34"	"Aromatic"	2.09616666666667	2.09616666666667	0.208537285789058	0.0434877995642674	22.9949551372949	-0.105749254033626
"2003-Rangpur"	"Aromatic-BRRI dhan34"	"2003"	2003	1997	"Rangpur"	"BRRI dhan34"	"Aromatic"	3.13282945733333	3.13282945733333	0.219466692898206	0.0481656292916755	20.7616928234099	0.0492677334195997
"2003-Satkhira"	"Aromatic-BRRI dhan34"	"2003"	2003	1997	"Satkhira"	"BRRI dhan34"	"Aromatic"	3.86108527166667	3.86108527166667	0.0803328310865496	0.0064533637503801	154.957947309432	-0.00993662854163668
"2003-Sonagazi"	"Aromatic-BRRI dhan34"	"2003"	2003	1997	"Sonagazi"	"BRRI dhan34"	"Aromatic"	2.16333333333333	2.16333333333333	0.352617507724465	0.124339106753813	8.04252198771191	0.0234142646893085
"2004-Barisal"	"Aromatic-BRRI dhan34"	"2004"	2004	1997	"Barisal"	"BRRI dhan34"	"Aromatic"	2.61243469833333	2.61243469833333	0.181123324176459	0.0328056585607306	30.4825461177308	0.0321348428780248
"2004-Comilla"	"Aromatic-BRRI dhan34"	"2004"	2004	1997	"Comilla"	"BRRI dhan34"	"Aromatic"	1.79096802333333	1.79096802333333	0.183361735588652	0.0336215260780828	29.7428497944321	0.00764933668525813
"2004-Gazipur"	"Aromatic-BRRI dhan34"	"2004"	2004	1997	"Gazipur"	"BRRI dhan34"	"Aromatic"	3.115775194	3.115775194	0.250251521523669	0.0626258240249113	15.9678537659196	0.0848555540850953
"2004-Kustia"	"Aromatic-BRRI dhan34"	"2004"	2004	1997	"Kustia"	"BRRI dhan34"	"Aromatic"	2.874816279	2.874816279	0.231310783736644	0.0535046786728603	18.6899543143549	0.0808531541186244
"2004-Rajshahi"	"Aromatic-BRRI dhan34"	"2004"	2004	1997	"Rajshahi"	"BRRI dhan34"	"Aromatic"	3.28581395366667	3.28581395366667	0.258791076389244	0.0669728212187034	14.9314301205028	0.090548616897423
"2004-Rangpur"	"Aromatic-BRRI dhan34"	"2004"	2004	1997	"Rangpur"	"BRRI dhan34"	"Aromatic"	2.24333333333333	2.24333333333333	0.223354422759665	0.0498871981663029	20.0452227576786	0.0215425307393047
"2004-Satkhira"	"Aromatic-BRRI dhan34"	"2004"	2004	1997	"Satkhira"	"BRRI dhan34"	"Aromatic"	3.75875969	3.75875969	0.0666436838076715	0.0044413805914569	225.155214557276	-0.00865795245797285
"2004-Sonagazi"	"Aromatic-BRRI dhan34"	"2004"	2004	1997	"Sonagazi"	"BRRI dhan34"	"Aromatic"	3.41437632133333	3.41437632133333	0.212624180500443	0.0452090421334848	22.1194688674754	0.0189716324284737
"2005-Barisal"	"Aromatic-BRRI dhan34"	"2005"	2005	1997	"Barisal"	"BRRI dhan34"	"Aromatic"	3.25733333333333	3.25733333333333	0.397251863695922	0.157809043209883	6.33677246664513	-0.163411507697472
"2005-Comilla"	"Aromatic-BRRI dhan34"	"2005"	2005	1997	"Comilla"	"BRRI dhan34"	"Aromatic"	3.11666666666667	3.11666666666667	0.240082416876525	0.0576395668932734	17.3491935123597	0.0691288319070535
"2005-Gazipur"	"Aromatic-BRRI dhan34"	"2005"	2005	1997	"Gazipur"	"BRRI dhan34"	"Aromatic"	3.95257751933333	3.95257751933333	0.331375450796174	0.109809689390368	9.10666449884082	0.425996319676734
"2005-Kustia"	"Aromatic-BRRI dhan34"	"2005"	2005	1997	"Kustia"	"BRRI dhan34"	"Aromatic"	3.461899225	3.461899225	0.202586823538365	0.0410414210713645	24.3656280385896	-0.0156338993724763
"2005-Rajshahi"	"Aromatic-BRRI dhan34"	"2005"	2005	1997	"Rajshahi"	"BRRI dhan34"	"Aromatic"	4.52635658933333	4.52635658933333	0.224303420598291	0.0503120244920936	19.875964247019	0.133961777670321
"2005-Rangpur"	"Aromatic-BRRI dhan34"	"2005"	2005	1997	"Rangpur"	"BRRI dhan34"	"Aromatic"	1.38527289266667	1.38527289266667	0.342009921960273	0.116970786719272	8.5491431497335	-0.00759424022170885
"2005-Satkhira"	"Aromatic-BRRI dhan34"	"2005"	2005	1997	"Satkhira"	"BRRI dhan34"	"Aromatic"	3.629147287	3.629147287	0.0241789846416651	0.000584623298301876	1710.50316144541	-0.00112647208369898
"2005-Sonagazi"	"Aromatic-BRRI dhan34"	"2005"	2005	1997	"Sonagazi"	"BRRI dhan34"	"Aromatic"	3.44	3.44	0.130167062086742	0.0169434640522938	59.0198082820391	0.0189732982649864
"2006-Barisal"	"Aromatic-BRRI dhan34"	"2006"	2006	1997	"Barisal"	"BRRI dhan34"	"Aromatic"	2.07966666666667	2.07966666666667	0.196868261562541	0.0387571124106572	25.8017158090711	-0.0417856426696455
"2006-Comilla"	"Aromatic-BRRI dhan34"	"2006"	2006	1997	"Comilla"	"BRRI dhan34"	"Aromatic"	0.793333333333333	0.793333333333333	0.121424162177443	0.0147438271604939	67.8249947665897	0.029074526959766
"2006-Gazipur"	"Aromatic-BRRI dhan34"	"2006"	2006	1997	"Gazipur"	"BRRI dhan34"	"Aromatic"	2.23333333333333	2.23333333333333	0.11771624785792	0.0138571150097473	72.1650934770031	-0.024916349601269
"2006-Kustia"	"Aromatic-BRRI dhan34"	"2006"	2006	1997	"Kustia"	"BRRI dhan34"	"Aromatic"	3.48333333333333	3.48333333333333	0.235855141608738	0.0556276478232778	17.9766723766009	-0.106832737301261
"2006-Rajshahi"	"Aromatic-BRRI dhan34"	"2006"	2006	1997	"Rajshahi"	"BRRI dhan34"	"Aromatic"	3.31666666666667	3.31666666666667	0.156217264277102	0.0244038336582218	40.9771683418722	0.0570156224829406
"2006-Rangpur"	"Aromatic-BRRI dhan34"	"2006"	2006	1997	"Rangpur"	"BRRI dhan34"	"Aromatic"	2.85	2.85	0.460449236462256	0.212013499358675	4.71668079167093	0.0607878621678446
"2006-Satkhira"	"Aromatic-BRRI dhan34"	"2006"	2006	1997	"Satkhira"	"BRRI dhan34"	"Aromatic"	3.26666666666667	3.26666666666667	0.0922209892117871	0.00850471085120055	117.581892846932	-0.00502592010715786
"2006-Sonagazi"	"Aromatic-BRRI dhan34"	"2006"	2006	1997	"Sonagazi"	"BRRI dhan34"	"Aromatic"	2.91333333333333	2.91333333333333	0.317058724163055	0.100526234567904	9.94765201639493	-0.0523017836210262
"2007-Barisal"	"Aromatic-BRRI dhan34"	"2007"	2007	1997	"Barisal"	"BRRI dhan34"	"Aromatic"	3.93083333333333	3.93083333333333	0.207144702509568	0.0429089277777775	23.3051733471163	0.159606572685956
"2007-Comilla"	"Aromatic-BRRI dhan34"	"2007"	2007	1997	"Comilla"	"BRRI dhan34"	"Aromatic"	4.57	4.57	0.128486773950664	0.0165088510802491	60.5735671815699	0.107701569773798
"2007-Gazipur"	"Aromatic-BRRI dhan34"	"2007"	2007	1997	"Gazipur"	"BRRI dhan34"	"Aromatic"	2.66666666666667	2.66666666666667	0.250121841654246	0.0625609356725115	15.9844156621108	0.056106569833819
"2007-Kustia"	"Aromatic-BRRI dhan34"	"2007"	2007	1997	"Kustia"	"BRRI dhan34"	"Aromatic"	3.68333333333333	3.68333333333333	0.442936671098706	0.196192894604003	5.09702454830693	0.0219493968190316
"2007-Rajshahi"	"Aromatic-BRRI dhan34"	"2007"	2007	1997	"Rajshahi"	"BRRI dhan34"	"Aromatic"	3.1	3.1	0.196675587070962	0.0386812865497077	25.8522942021316	-0.0318943127050955
"2007-Rangpur"	"Aromatic-BRRI dhan34"	"2007"	2007	1997	"Rangpur"	"BRRI dhan34"	"Aromatic"	1.7	1.7	0.46633152909624	0.217465095029238	4.5984391190023	0.00139440068900587
"2007-Satkhira"	"Aromatic-BRRI dhan34"	"2007"	2007	1997	"Satkhira"	"BRRI dhan34"	"Aromatic"	2.83333333333333	2.83333333333333	0.157792242562389	0.0248983918128677	40.163236546193	0.022833815984598
"2007-Sonagazi"	"Aromatic-BRRI dhan34"	"2007"	2007	1997	"Sonagazi"	"BRRI dhan34"	"Aromatic"	2.37333333333333	2.37333333333333	0.245868136103233	0.0604511403508777	16.5422851280502	-0.0895041994398351
"2008-Barisal"	"Aromatic-BRRI dhan34"	"2008"	2008	1997	"Barisal"	"BRRI dhan34"	"Aromatic"	2.79041666666667	2.79041666666667	0.13408273036402	0.0179781785818706	55.622987359154	0.0324907755289878
"2008-Comilla"	"Aromatic-BRRI dhan34"	"2008"	2008	1997	"Comilla"	"BRRI dhan34"	"Aromatic"	2.62166666666667	2.62166666666667	0.103794542183517	0.0107733069870858	92.8220091749656	0.018748488662319
"2008-Gazipur"	"Aromatic-BRRI dhan34"	"2008"	2008	1997	"Gazipur"	"BRRI dhan34"	"Aromatic"	2.23333333333333	2.23333333333333	0.126986352123884	0.016125533625731	62.0134516605597	-0.0396681183352841
"2008-Kustia"	"Aromatic-BRRI dhan34"	"2008"	2008	1997	"Kustia"	"BRRI dhan34"	"Aromatic"	3.45833333333333	3.45833333333333	0.261360349816372	0.0683092324561361	14.6393095639325	-0.0340719014146296
"2008-Rajshahi"	"Aromatic-BRRI dhan34"	"2008"	2008	1997	"Rajshahi"	"BRRI dhan34"	"Aromatic"	3.66666666666667	3.66666666666667	0.33706494593443	0.11361277777778	8.80182686806533	0.322494724054592
"2008-Rangpur"	"Aromatic-BRRI dhan34"	"2008"	2008	1997	"Rangpur"	"BRRI dhan34"	"Aromatic"	3.536	3.536	0.291870563317027	0.0851884257309986	11.7386838812789	0.0765850379560122
"2008-Satkhira"	"Aromatic-BRRI dhan34"	"2008"	2008	1997	"Satkhira"	"BRRI dhan34"	"Aromatic"	3.05	3.05	0.0896704900378378	0.00804079678362597	124.36578449991	0.000949440403287038
"2008-Sonagazi"	"Aromatic-BRRI dhan34"	"2008"	2008	1997	"Sonagazi"	"BRRI dhan34"	"Aromatic"	1.73333333333333	1.73333333333333	0.0835917047284917	0.00698757309941534	143.111204100845	0.0108595775312754
"2009-Barisal"	"Aromatic-BRRI dhan34"	"2009"	2009	1997	"Barisal"	"BRRI dhan34"	"Aromatic"	1.65	1.65	0.220973675082275	0.0488293650793669	20.4794798862243	-0.0322446244864425
"2009-Comilla"	"Aromatic-BRRI dhan34"	"2009"	2009	1997	"Comilla"	"BRRI dhan34"	"Aromatic"	2.95916666666667	2.95916666666667	0.0980211104038042	0.00960813808479476	104.0784375885	0.00372075150426099
"2009-Gazipur"	"Aromatic-BRRI dhan34"	"2009"	2009	1997	"Gazipur"	"BRRI dhan34"	"Aromatic"	3.03333333333333	3.03333333333333	0.301780891292354	0.0910717063492074	10.9803586655726	0.0593450604455623
"2009-Kustia"	"Aromatic-BRRI dhan34"	"2009"	2009	1997	"Kustia"	"BRRI dhan34"	"Aromatic"	3.23333333333333	3.23333333333333	0.242403092511742	0.0587592592592562	17.0185943901679	-0.0717138141502245
"2009-Rajshahi"	"Aromatic-BRRI dhan34"	"2009"	2009	1997	"Rajshahi"	"BRRI dhan34"	"Aromatic"	3.38333333333333	3.38333333333333	0.193103065381298	0.0372887938596537	26.8177083915282	0.0706386028764969
"2009-Rangpur"	"Aromatic-BRRI dhan34"	"2009"	2009	1997	"Rangpur"	"BRRI dhan34"	"Aromatic"	2.88333333333333	2.88333333333333	0.450886839239004	0.20329894179894	4.91886475724496	-0.0167896304217154
"2009-Satkhira"	"Aromatic-BRRI dhan34"	"2009"	2009	1997	"Satkhira"	"BRRI dhan34"	"Aromatic"	2.94166666666667	2.94166666666667	0.118707487003799	0.0140914674707571	70.9649298112649	0.0143078903894551
"2009-Sonagazi"	"Aromatic-BRRI dhan34"	"2009"	2009	1997	"Sonagazi"	"BRRI dhan34"	"Aromatic"	1.36666666666667	1.36666666666667	0.119826815064344	0.0143584656084645	69.6453247351506	0.0200035867529367
"2010-Barisal"	"Aromatic-BRRI dhan34"	"2010"	2010	1997	"Barisal"	"BRRI dhan34"	"Aromatic"	1.84333333333333	1.84333333333333	0.151739691124092	0.023024933862435	43.4311779558027	0.0026836120573519
"2010-Comilla"	"Aromatic-BRRI dhan34"	"2010"	2010	1997	"Comilla"	"BRRI dhan34"	"Aromatic"	3.29666666666667	3.29666666666667	0.094068073122371	0.00884880238095574	113.009643220441	-0.00520999160703584
"2010-Gazipur"	"Aromatic-BRRI dhan34"	"2010"	2010	1997	"Gazipur"	"BRRI dhan34"	"Aromatic"	2.35	2.35	0.300298380381168	0.0901791172595529	11.0890417913696	-0.153313001843544
"2010-Kustia"	"Aromatic-BRRI dhan34"	"2010"	2010	1997	"Kustia"	"BRRI dhan34"	"Aromatic"	3.06666666666667	3.06666666666667	0.267112722177734	0.0713492063491992	14.0155728587333	-0.242027789209553
"2010-Rajshahi"	"Aromatic-BRRI dhan34"	"2010"	2010	1997	"Rajshahi"	"BRRI dhan34"	"Aromatic"	2.99166666666667	2.99166666666667	0.17895656285502	0.0320254513888827	31.2251648808028	-0.0419708638520442
"2010-Rangpur"	"Aromatic-BRRI dhan34"	"2010"	2010	1997	"Rangpur"	"BRRI dhan34"	"Aromatic"	2.13333333333333	2.13333333333333	0.32959410664069	0.108632275132275	9.2053673623457	-0.169090541232026
"2010-Satkhira"	"Aromatic-BRRI dhan34"	"2010"	2010	1997	"Satkhira"	"BRRI dhan34"	"Aromatic"	2.99583333333333	2.99583333333333	0.102330838071042	0.0104716004203217	95.4963864032997	0.0188186108332911
"2010-Sonagazi"	"Aromatic-BRRI dhan34"	"2010"	2010	1997	"Sonagazi"	"BRRI dhan34"	"Aromatic"	2.97666666666667	2.97666666666667	0.104913331862387	0.0110068072024674	90.852867830358	-0.00515310119817425
"2011-Barisal"	"Aromatic-BRRI dhan34"	"2011"	2011	1997	"Barisal"	"BRRI dhan34"	"Aromatic"	2.03666666666667	2.03666666666667	0.207245460071494	0.0429506807202451	23.2825180702815	-0.0155552881799021
