SL	Year	Location	Year of release	Rep	Variety	Group	Yield
6923	2011	Comilla	2003	3	BRRI dhan40	Stress	4.66
6924	2011	Gazipur	2003	3	BRRI dhan40	Stress	5.05
6925	2011	Rajshahi	2003	3	BRRI dhan40	Stress	5.80
6926	2011	Rangpur	2003	3	BRRI dhan40	Stress	2.60
6927	2011	Satkhira	2003	3	BRRI dhan40	Stress	4.45
6928	2011	Sonagazi	2003	3	BRRI dhan40	Stress	5.90
6929	2011	Kustia	2003	3	BRRI dhan40	Stress	5.16
6930	2012	Kustia	2003	3	BRRI dhan40	Stress	4.81
6931	2012	Sonagazi	2003	3	BRRI dhan40	Stress	4.23
6932	2012	Comilla	2003	3	BRRI dhan40	Stress	4.08
6933	2012	Gazipur	2003	3	BRRI dhan40	Stress	4.94
6934	2012	Rajshahi	2003	3	BRRI dhan40	Stress	3.70
6935	2012	Rangpur	2003	3	BRRI dhan40	Stress	2.33
6936	2012	Satkhira	2003	3	BRRI dhan40	Stress	3.42
6937	2012	Barisal	2003	3	BRRI dhan40	Stress	4.51
6938	2013	Kustia	2003	3	BRRI dhan40	Stress	4.73
6939	2013	Sonagazi	2003	3	BRRI dhan40	Stress	4.19
6940	2013	Comilla	2003	3	BRRI dhan40	Stress	4.39
6941	2013	Gazipur	2003	3	BRRI dhan40	Stress	3.99
6942	2013	Rajshahi	2003	3	BRRI dhan40	Stress	3.44
6943	2013	Rangpur	2003	3	BRRI dhan40	Stress	3.10
6944	2013	Barisal	2003	3	BRRI dhan40	Stress	4.74
6945	2014	Kustia	2003	3	BRRI dhan40	Stress	5.46
6946	2014	Sonagazi	2003	3	BRRI dhan40	Stress	3.35
6947	2014	Comilla	2003	3	BRRI dhan40	Stress	4.00
6948	2014	Gazipur	2003	3	BRRI dhan40	Stress	7.00
6949	2014	Rajshahi	2003	3	BRRI dhan40	Stress	5.88
6950	2014	Rangpur	2003	3	BRRI dhan40	Stress	5.00
6951	2014	Satkhira	2003	3	BRRI dhan40	Stress	4.65
6952	2014	Bhanga	2003	3	BRRI dhan40	Stress	3.75
6953	2015	Kustia	2003	3	BRRI dhan40	Stress	5.17
6954	2015	Sonagazi	2003	3	BRRI dhan40	Stress	5.44
6955	2015	Comilla	2003	3	BRRI dhan40	Stress	5.52
6956	2015	Gazipur	2003	3	BRRI dhan40	Stress	5.12
6957	2015	Rajshahi	2003	3	BRRI dhan40	Stress	5.15
6958	2015	Rangpur	2003	3	BRRI dhan40	Stress	3.00
6959	2015	Satkhira	2003	3	BRRI dhan40	Stress	5.32
6960	2015	Bhanga	2003	3	BRRI dhan40	Stress	4.54
6961	2001	Barisal	2003	1	BRRI dhan41	Stress	
6962	2001	Comilla	2003	1	BRRI dhan41	Stress	
6963	2001	Gazipur	2003	1	BRRI dhan41	Stress	
6964	2001	Rajshahi	2003	1	BRRI dhan41	Stress	
6965	2001	Rangpur	2003	1	BRRI dhan41	Stress	
6966	2001	Satkhira	2003	1	BRRI dhan41	Stress	
6967	2001	Sonagazi	2003	1	BRRI dhan41	Stress	
6968	2002	Barisal	2003	1	BRRI dhan41	Stress	
6969	2002	Comilla	2003	1	BRRI dhan41	Stress	
6970	2002	Gazipur	2003	1	BRRI dhan41	Stress	
6971	2002	Rajshahi	2003	1	BRRI dhan41	Stress	
6972	2002	Rangpur	2003	1	BRRI dhan41	Stress	
6973	2002	Satkhira	2003	1	BRRI dhan41	Stress	
6974	2002	Sonagazi	2003	1	BRRI dhan41	Stress	
6975	2003	Barisal	2003	1	BRRI dhan41	Stress	7.08
6976	2003	Comilla	2003	1	BRRI dhan41	Stress	5.34
6977	2003	Gazipur	2003	1	BRRI dhan41	Stress	3.70
6978	2003	Rajshahi	2003	1	BRRI dhan41	Stress	2.69
6979	2003	Rangpur	2003	1	BRRI dhan41	Stress	4.23
6980	2003	Satkhira	2003	1	BRRI dhan41	Stress	7.07
6981	2003	Sonagazi	2003	1	BRRI dhan41	Stress	3.53
6982	2004	Barisal	2003	1	BRRI dhan41	Stress	4.44
6983	2004	Comilla	2003	1	BRRI dhan41	Stress	1.72
6984	2004	Gazipur	2003	1	BRRI dhan41	Stress	4.20
6985	2004	Rajshahi	2003	1	BRRI dhan41	Stress	3.69
6986	2004	Rangpur	2003	1	BRRI dhan41	Stress	2.85
6987	2004	Satkhira	2003	1	BRRI dhan41	Stress	6.32
6988	2004	Sonagazi	2003	1	BRRI dhan41	Stress	4.78
6989	2004	Kustia	2003	1	BRRI dhan41	Stress	3.90
6990	2005	Barisal	2003	1	BRRI dhan41	Stress	3.76
6991	2005	Comilla	2003	1	BRRI dhan41	Stress	3.06
6992	2005	Gazipur	2003	1	BRRI dhan41	Stress	4.47
6993	2005	Rajshahi	2003	1	BRRI dhan41	Stress	6.27
6994	2005	Rangpur	2003	1	BRRI dhan41	Stress	2.87
6995	2005	Satkhira	2003	1	BRRI dhan41	Stress	5.37
6996	2005	Sonagazi	2003	1	BRRI dhan41	Stress	4.45
6997	2005	Kustia	2003	1	BRRI dhan41	Stress	5.24
6998	2006	Barisal	2003	1	BRRI dhan41	Stress	2.71
6999	2006	Comilla	2003	1	BRRI dhan41	Stress	0.87
7000	2006	Gazipur	2003	1	BRRI dhan41	Stress	4.10
7001	2006	Rajshahi	2003	1	BRRI dhan41	Stress	4.70
7002	2006	Rangpur	2003	1	BRRI dhan41	Stress	3.65
7003	2006	Satkhira	2003	1	BRRI dhan41	Stress	4.40
7004	2006	Sonagazi	2003	1	BRRI dhan41	Stress	5.50
7005	2006	Kustia	2003	1	BRRI dhan41	Stress	3.30
7006	2007	Barisal	2003	1	BRRI dhan41	Stress	2.70
7007	2007	Comilla	2003	1	BRRI dhan41	Stress	3.00
7008	2007	Gazipur	2003	1	BRRI dhan41	Stress	3.30
7009	2007	Rajshahi	2003	1	BRRI dhan41	Stress	5.20
7010	2007	Rangpur	2003	1	BRRI dhan41	Stress	3.20
7011	2007	Satkhira	2003	1	BRRI dhan41	Stress	4.00
7012	2007	Sonagazi	2003	1	BRRI dhan41	Stress	3.35
7013	2007	Kustia	2003	1	BRRI dhan41	Stress	4.45
7014	2008	Barisal	2003	1	BRRI dhan41	Stress	3.23
7015	2008	Comilla	2003	1	BRRI dhan41	Stress	3.84
7016	2008	Gazipur	2003	1	BRRI dhan41	Stress	4.10
7017	2008	Rajshahi	2003	1	BRRI dhan41	Stress	3.53
7018	2008	Rangpur	2003	1	BRRI dhan41	Stress	2.75
7019	2008	Satkhira	2003	1	BRRI dhan41	Stress	4.20
7020	2008	Sonagazi	2003	1	BRRI dhan41	Stress	1.60
7021	2008	Kustia	2003	1	BRRI dhan41	Stress	4.63
7022	2009	Barisal	2003	1	BRRI dhan41	Stress	3.75
7023	2009	Comilla	2003	1	BRRI dhan41	Stress	4.21
7024	2009	Gazipur	2003	1	BRRI dhan41	Stress	4.05
7025	2009	Rajshahi	2003	1	BRRI dhan41	Stress	4.37
7026	2009	Rangpur	2003	1	BRRI dhan41	Stress	4.65
7027	2009	Satkhira	2003	1	BRRI dhan41	Stress	4.10
7028	2009	Sonagazi	2003	1	BRRI dhan41	Stress	1.25
7029	2009	Kustia	2003	1	BRRI dhan41	Stress	4.80
7030	2010	Barisal	2003	1	BRRI dhan41	Stress	4.04
7031	2010	Comilla	2003	1	BRRI dhan41	Stress	4.55
7032	2010	Gazipur	2003	1	BRRI dhan41	Stress	3.95
7033	2010	Rajshahi	2003	1	BRRI dhan41	Stress	4.58
7034	2010	Rangpur	2003	1	BRRI dhan41	Stress	4.30
7035	2010	Satkhira	2003	1	BRRI dhan41	Stress	4.15
7036	2010	Sonagazi	2003	1	BRRI dhan41	Stress	3.89
7037	2010	Kustia	2003	1	BRRI dhan41	Stress	6.10
7038	2011	Barisal	2003	1	BRRI dhan41	Stress	4.32
7039	2011	Comilla	2003	1	BRRI dhan41	Stress	5.68
7040	2011	Gazipur	2003	1	BRRI dhan41	Stress	5.05
7041	2011	Rajshahi	2003	1	BRRI dhan41	Stress	4.80
7042	2011	Rangpur	2003	1	BRRI dhan41	Stress	3.50
7043	2011	Satkhira	2003	1	BRRI dhan41	Stress	4.13
7044	2011	Sonagazi	2003	1	BRRI dhan41	Stress	6.30
7045	2011	Kustia	2003	1	BRRI dhan41	Stress	5.55
7046	2012	Kustia	2003	1	BRRI dhan41	Stress	4.67
7047	2012	Sonagazi	2003	1	BRRI dhan41	Stress	3.90
7048	2012	Comilla	2003	1	BRRI dhan41	Stress	4.08
7049	2012	Gazipur	2003	1	BRRI dhan41	Stress	4.52
7050	2012	Rajshahi	2003	1	BRRI dhan41	Stress	4.49
7051	2012	Rangpur	2003	1	BRRI dhan41	Stress	2.10
7052	2012	Satkhira	2003	1	BRRI dhan41	Stress	3.10
7053	2012	Barisal	2003	1	BRRI dhan41	Stress	4.10
7054	2013	Kustia	2003	1	BRRI dhan41	Stress	4.00
7055	2013	Sonagazi	2003	1	BRRI dhan41	Stress	3.88
7056	2013	Comilla	2003	1	BRRI dhan41	Stress	4.31
7057	2013	Gazipur	2003	1	BRRI dhan41	Stress	4.53
7058	2013	Rajshahi	2003	1	BRRI dhan41	Stress	5.25
7059	2013	Rangpur	2003	1	BRRI dhan41	Stress	2.10
7060	2013	Barisal	2003	1	BRRI dhan41	Stress	5.13
7061	2014	Kustia	2003	1	BRRI dhan41	Stress	5.44
7062	2014	Sonagazi	2003	1	BRRI dhan41	Stress	3.97
7063	2014	Comilla	2003	1	BRRI dhan41	Stress	4.41
7064	2014	Gazipur	2003	1	BRRI dhan41	Stress	5.54
7065	2014	Rajshahi	2003	1	BRRI dhan41	Stress	6.52
7066	2014	Rangpur	2003	1	BRRI dhan41	Stress	3.00
7067	2014	Satkhira	2003	1	BRRI dhan41	Stress	3.87
7068	2014	Bhanga	2003	1	BRRI dhan41	Stress	4.63
7069	2015	Kustia	2003	1	BRRI dhan41	Stress	3.65
7070	2015	Sonagazi	2003	1	BRRI dhan41	Stress	4.35
7071	2015	Comilla	2003	1	BRRI dhan41	Stress	1.98
7072	2015	Gazipur	2003	1	BRRI dhan41	Stress	6.13
7073	2015	Rajshahi	2003	1	BRRI dhan41	Stress	3.37
7074	2015	Rangpur	2003	1	BRRI dhan41	Stress	2.50
7075	2015	Satkhira	2003	1	BRRI dhan41	Stress	4.16
7076	2015	Bhanga	2003	1	BRRI dhan41	Stress	6.00
7077	2001	Barisal	2003	2	BRRI dhan41	Stress	
7078	2001	Comilla	2003	2	BRRI dhan41	Stress	
7079	2001	Gazipur	2003	2	BRRI dhan41	Stress	
7080	2001	Rajshahi	2003	2	BRRI dhan41	Stress	
7081	2001	Rangpur	2003	2	BRRI dhan41	Stress	
7082	2001	Satkhira	2003	2	BRRI dhan41	Stress	
7083	2001	Sonagazi	2003	2	BRRI dhan41	Stress	
7084	2002	Barisal	2003	2	BRRI dhan41	Stress	
7085	2002	Comilla	2003	2	BRRI dhan41	Stress	
7086	2002	Gazipur	2003	2	BRRI dhan41	Stress	
7087	2002	Rajshahi	2003	2	BRRI dhan41	Stress	
7088	2002	Rangpur	2003	2	BRRI dhan41	Stress	
7089	2002	Satkhira	2003	2	BRRI dhan41	Stress	
7090	2002	Sonagazi	2003	2	BRRI dhan41	Stress	
7091	2003	Barisal	2003	2	BRRI dhan41	Stress	6.56
7092	2003	Comilla	2003	2	BRRI dhan41	Stress	5.08
7093	2003	Gazipur	2003	2	BRRI dhan41	Stress	3.28
7094	2003	Rajshahi	2003	2	BRRI dhan41	Stress	3.50
7095	2003	Rangpur	2003	2	BRRI dhan41	Stress	4.28
7096	2003	Satkhira	2003	2	BRRI dhan41	Stress	6.89
7097	2003	Sonagazi	2003	2	BRRI dhan41	Stress	4.18
7098	2004	Barisal	2003	2	BRRI dhan41	Stress	4.11
7099	2004	Comilla	2003	2	BRRI dhan41	Stress	2.17
7100	2004	Gazipur	2003	2	BRRI dhan41	Stress	4.07
7101	2004	Rajshahi	2003	2	BRRI dhan41	Stress	4.11
7102	2004	Rangpur	2003	2	BRRI dhan41	Stress	2.80
7103	2004	Satkhira	2003	2	BRRI dhan41	Stress	6.43
7104	2004	Sonagazi	2003	2	BRRI dhan41	Stress	4.74
7105	2004	Kustia	2003	2	BRRI dhan41	Stress	4.11
7106	2005	Barisal	2003	2	BRRI dhan41	Stress	5.22
7107	2005	Comilla	2003	2	BRRI dhan41	Stress	3.14
7108	2005	Gazipur	2003	2	BRRI dhan41	Stress	3.88
7109	2005	Rajshahi	2003	2	BRRI dhan41	Stress	6.36
7110	2005	Rangpur	2003	2	BRRI dhan41	Stress	2.87
7111	2005	Satkhira	2003	2	BRRI dhan41	Stress	5.40
7112	2005	Sonagazi	2003	2	BRRI dhan41	Stress	4.82
7113	2005	Kustia	2003	2	BRRI dhan41	Stress	5.45
7114	2006	Barisal	2003	2	BRRI dhan41	Stress	3.85
7115	2006	Comilla	2003	2	BRRI dhan41	Stress	1.25
7116	2006	Gazipur	2003	2	BRRI dhan41	Stress	4.25
7117	2006	Rajshahi	2003	2	BRRI dhan41	Stress	5.20
7118	2006	Rangpur	2003	2	BRRI dhan41	Stress	3.70
7119	2006	Satkhira	2003	2	BRRI dhan41	Stress	4.10
7120	2006	Sonagazi	2003	2	BRRI dhan41	Stress	4.85
7121	2006	Kustia	2003	2	BRRI dhan41	Stress	3.20
7122	2007	Barisal	2003	2	BRRI dhan41	Stress	3.35
7123	2007	Comilla	2003	2	BRRI dhan41	Stress	3.27
7124	2007	Gazipur	2003	2	BRRI dhan41	Stress	4.30
7125	2007	Rajshahi	2003	2	BRRI dhan41	Stress	5.00
7126	2007	Rangpur	2003	2	BRRI dhan41	Stress	3.45
7127	2007	Satkhira	2003	2	BRRI dhan41	Stress	4.10
7128	2007	Sonagazi	2003	2	BRRI dhan41	Stress	3.15
7129	2007	Kustia	2003	2	BRRI dhan41	Stress	4.50
7130	2008	Barisal	2003	2	BRRI dhan41	Stress	3.25
7131	2008	Comilla	2003	2	BRRI dhan41	Stress	3.87
7132	2008	Gazipur	2003	2	BRRI dhan41	Stress	4.25
7133	2008	Rajshahi	2003	2	BRRI dhan41	Stress	3.52
7134	2008	Rangpur	2003	2	BRRI dhan41	Stress	3.50
7135	2008	Satkhira	2003	2	BRRI dhan41	Stress	4.10
7136	2008	Sonagazi	2003	2	BRRI dhan41	Stress	1.75
7137	2008	Kustia	2003	2	BRRI dhan41	Stress	4.75
7138	2009	Barisal	2003	2	BRRI dhan41	Stress	3.15
7139	2009	Comilla	2003	2	BRRI dhan41	Stress	4.51
7140	2009	Gazipur	2003	2	BRRI dhan41	Stress	4.75
7141	2009	Rajshahi	2003	2	BRRI dhan41	Stress	4.26
7142	2009	Rangpur	2003	2	BRRI dhan41	Stress	2.60
7143	2009	Satkhira	2003	2	BRRI dhan41	Stress	4.10
7144	2009	Sonagazi	2003	2	BRRI dhan41	Stress	1.70
7145	2009	Kustia	2003	2	BRRI dhan41	Stress	5.00
7146	2010	Barisal	2003	2	BRRI dhan41	Stress	3.82
7147	2010	Comilla	2003	2	BRRI dhan41	Stress	3.95
7148	2010	Gazipur	2003	2	BRRI dhan41	Stress	4.83
7149	2010	Rajshahi	2003	2	BRRI dhan41	Stress	4.73
7150	2010	Rangpur	2003	2	BRRI dhan41	Stress	3.80
7151	2010	Satkhira	2003	2	BRRI dhan41	Stress	4.10
7152	2010	Sonagazi	2003	2	BRRI dhan41	Stress	3.79
7153	2010	Kustia	2003	2	BRRI dhan41	Stress	6.10
7154	2011	Barisal	2003	2	BRRI dhan41	Stress	4.49
7155	2011	Comilla	2003	2	BRRI dhan41	Stress	5.81
7156	2011	Gazipur	2003	2	BRRI dhan41	Stress	5.15
7157	2011	Rajshahi	2003	2	BRRI dhan41	Stress	5.20
7158	2011	Rangpur	2003	2	BRRI dhan41	Stress	3.80
7159	2011	Satkhira	2003	2	BRRI dhan41	Stress	4.10
7160	2011	Sonagazi	2003	2	BRRI dhan41	Stress	6.50
7161	2011	Kustia	2003	2	BRRI dhan41	Stress	5.72
7162	2012	Kustia	2003	2	BRRI dhan41	Stress	4.79
7163	2012	Sonagazi	2003	2	BRRI dhan41	Stress	3.85
7164	2012	Comilla	2003	2	BRRI dhan41	Stress	4.40
7165	2012	Gazipur	2003	2	BRRI dhan41	Stress	4.45
7166	2012	Rajshahi	2003	2	BRRI dhan41	Stress	3.79
7167	2012	Rangpur	2003	2	BRRI dhan41	Stress	1.70
7168	2012	Satkhira	2003	2	BRRI dhan41	Stress	2.89
7169	2012	Barisal	2003	2	BRRI dhan41	Stress	4.08
7170	2013	Kustia	2003	2	BRRI dhan41	Stress	4.40
7171	2013	Sonagazi	2003	2	BRRI dhan41	Stress	3.91
7172	2013	Comilla	2003	2	BRRI dhan41	Stress	4.88
7173	2013	Gazipur	2003	2	BRRI dhan41	Stress	5.21
7174	2013	Rajshahi	2003	2	BRRI dhan41	Stress	4.21
7175	2013	Rangpur	2003	2	BRRI dhan41	Stress	2.20
7176	2013	Barisal	2003	2	BRRI dhan41	Stress	5.39
7177	2014	Kustia	2003	2	BRRI dhan41	Stress	5.92
7178	2014	Sonagazi	2003	2	BRRI dhan41	Stress	4.12
7179	2014	Comilla	2003	2	BRRI dhan41	Stress	4.23
7180	2014	Gazipur	2003	2	BRRI dhan41	Stress	6.00
7181	2014	Rajshahi	2003	2	BRRI dhan41	Stress	5.29
7182	2014	Rangpur	2003	2	BRRI dhan41	Stress	3.80
7183	2014	Satkhira	2003	2	BRRI dhan41	Stress	3.78
7184	2014	Bhanga	2003	2	BRRI dhan41	Stress	4.00
7185	2015	Kustia	2003	2	BRRI dhan41	Stress	4.72
7186	2015	Sonagazi	2003	2	BRRI dhan41	Stress	4.87
7187	2015	Comilla	2003	2	BRRI dhan41	Stress	5.36
7188	2015	Gazipur	2003	2	BRRI dhan41	Stress	7.10
7189	2015	Rajshahi	2003	2	BRRI dhan41	Stress	3.51
7190	2015	Rangpur	2003	2	BRRI dhan41	Stress	2.75
7191	2015	Satkhira	2003	2	BRRI dhan41	Stress	4.61
7192	2015	Bhanga	2003	2	BRRI dhan41	Stress	5.93
7193	2001	Barisal	2003	3	BRRI dhan41	Stress	
7194	2001	Comilla	2003	3	BRRI dhan41	Stress	
7195	2001	Gazipur	2003	3	BRRI dhan41	Stress	
7196	2001	Rajshahi	2003	3	BRRI dhan41	Stress	
7197	2001	Rangpur	2003	3	BRRI dhan41	Stress	
7198	2001	Satkhira	2003	3	BRRI dhan41	Stress	
7199	2001	Sonagazi	2003	3	BRRI dhan41	Stress	
7200	2002	Barisal	2003	3	BRRI dhan41	Stress	
7201	2002	Comilla	2003	3	BRRI dhan41	Stress	
7202	2002	Gazipur	2003	3	BRRI dhan41	Stress	
7203	2002	Rajshahi	2003	3	BRRI dhan41	Stress	
7204	2002	Rangpur	2003	3	BRRI dhan41	Stress	
7205	2002	Satkhira	2003	3	BRRI dhan41	Stress	
7206	2002	Sonagazi	2003	3	BRRI dhan41	Stress	
7207	2003	Barisal	2003	3	BRRI dhan41	Stress	6.55
7208	2003	Comilla	2003	3	BRRI dhan41	Stress	4.85
7209	2003	Gazipur	2003	3	BRRI dhan41	Stress	3.51
7210	2003	Rajshahi	2003	3	BRRI dhan41	Stress	2.69
7211	2003	Rangpur	2003	3	BRRI dhan41	Stress	4.20
7212	2003	Satkhira	2003	3	BRRI dhan41	Stress	6.98
7213	2003	Sonagazi	2003	3	BRRI dhan41	Stress	2.51
7214	2004	Barisal	2003	3	BRRI dhan41	Stress	3.98
7215	2004	Comilla	2003	3	BRRI dhan41	Stress	2.27
7216	2004	Gazipur	2003	3	BRRI dhan41	Stress	4.79
7217	2004	Rajshahi	2003	3	BRRI dhan41	Stress	4.75
7218	2004	Rangpur	2003	3	BRRI dhan41	Stress	2.83
7219	2004	Satkhira	2003	3	BRRI dhan41	Stress	6.34
7220	2004	Sonagazi	2003	3	BRRI dhan41	Stress	4.61
7221	2004	Kustia	2003	3	BRRI dhan41	Stress	3.76
7222	2005	Barisal	2003	3	BRRI dhan41	Stress	5.77
7223	2005	Comilla	2003	3	BRRI dhan41	Stress	3.05
7224	2005	Gazipur	2003	3	BRRI dhan41	Stress	4.38
7225	2005	Rajshahi	2003	3	BRRI dhan41	Stress	5.46
7226	2005	Rangpur	2003	3	BRRI dhan41	Stress	2.87
7227	2005	Satkhira	2003	3	BRRI dhan41	Stress	5.51
7228	2005	Sonagazi	2003	3	BRRI dhan41	Stress	5.00
7229	2005	Kustia	2003	3	BRRI dhan41	Stress	4.86
7230	2006	Barisal	2003	3	BRRI dhan41	Stress	3.41
7231	2006	Comilla	2003	3	BRRI dhan41	Stress	1.07
7232	2006	Gazipur	2003	3	BRRI dhan41	Stress	4.00
7233	2006	Rajshahi	2003	3	BRRI dhan41	Stress	4.80
7234	2006	Rangpur	2003	3	BRRI dhan41	Stress	4.45
7235	2006	Satkhira	2003	3	BRRI dhan41	Stress	4.55
7236	2006	Sonagazi	2003	3	BRRI dhan41	Stress	4.69
7237	2006	Kustia	2003	3	BRRI dhan41	Stress	3.85
7238	2007	Barisal	2003	3	BRRI dhan41	Stress	2.98
7239	2007	Comilla	2003	3	BRRI dhan41	Stress	3.41
7240	2007	Gazipur	2003	3	BRRI dhan41	Stress	3.25
7241	2007	Rajshahi	2003	3	BRRI dhan41	Stress	4.80
7242	2007	Rangpur	2003	3	BRRI dhan41	Stress	3.10
7243	2007	Satkhira	2003	3	BRRI dhan41	Stress	3.85
7244	2007	Sonagazi	2003	3	BRRI dhan41	Stress	3.59
7245	2007	Kustia	2003	3	BRRI dhan41	Stress	4.65
7246	2008	Barisal	2003	3	BRRI dhan41	Stress	2.99
7247	2008	Comilla	2003	3	BRRI dhan41	Stress	3.82
7248	2008	Gazipur	2003	3	BRRI dhan41	Stress	4.00
7249	2008	Rajshahi	2003	3	BRRI dhan41	Stress	3.90
7250	2008	Rangpur	2003	3	BRRI dhan41	Stress	4.20
7251	2008	Satkhira	2003	3	BRRI dhan41	Stress	4.20
7252	2008	Sonagazi	2003	3	BRRI dhan41	Stress	1.70
7253	2008	Kustia	2003	3	BRRI dhan41	Stress	4.68
7254	2009	Barisal	2003	3	BRRI dhan41	Stress	3.00
7255	2009	Comilla	2003	3	BRRI dhan41	Stress	4.65
7256	2009	Gazipur	2003	3	BRRI dhan41	Stress	4.95
7257	2009	Rajshahi	2003	3	BRRI dhan41	Stress	4.35
7258	2009	Rangpur	2003	3	BRRI dhan41	Stress	3.90
7259	2009	Satkhira	2003	3	BRRI dhan41	Stress	4.03
7260	2009	Sonagazi	2003	3	BRRI dhan41	Stress	1.70
7261	2009	Kustia	2003	3	BRRI dhan41	Stress	4.70
7262	2010	Barisal	2003	3	BRRI dhan41	Stress	3.44
7263	2010	Comilla	2003	3	BRRI dhan41	Stress	4.42
7264	2010	Gazipur	2003	3	BRRI dhan41	Stress	3.45
7265	2010	Rajshahi	2003	3	BRRI dhan41	Stress	4.63
7266	2010	Rangpur	2003	3	BRRI dhan41	Stress	4.40
7267	2010	Satkhira	2003	3	BRRI dhan41	Stress	4.11
7268	2010	Sonagazi	2003	3	BRRI dhan41	Stress	4.18
7269	2010	Kustia	2003	3	BRRI dhan41	Stress	6.10
7270	2011	Barisal	2003	3	BRRI dhan41	Stress	3.88
7271	2011	Comilla	2003	3	BRRI dhan41	Stress	5.60
7272	2011	Gazipur	2003	3	BRRI dhan41	Stress	5.35
7273	2011	Rajshahi	2003	3	BRRI dhan41	Stress	4.90
7274	2011	Rangpur	2003	3	BRRI dhan41	Stress	3.50
7275	2011	Satkhira	2003	3	BRRI dhan41	Stress	4.07
7276	2011	Sonagazi	2003	3	BRRI dhan41	Stress	5.10
7277	2011	Kustia	2003	3	BRRI dhan41	Stress	5.71
7278	2012	Kustia	2003	3	BRRI dhan41	Stress	4.86
7279	2012	Sonagazi	2003	3	BRRI dhan41	Stress	4.10
7280	2012	Comilla	2003	3	BRRI dhan41	Stress	4.36
7281	2012	Gazipur	2003	3	BRRI dhan41	Stress	4.13
7282	2012	Rajshahi	2003	3	BRRI dhan41	Stress	4.56
7283	2012	Rangpur	2003	3	BRRI dhan41	Stress	1.60
7284	2012	Satkhira	2003	3	BRRI dhan41	Stress	3.05
7285	2012	Barisal	2003	3	BRRI dhan41	Stress	4.50
7286	2013	Kustia	2003	3	BRRI dhan41	Stress	4.13
7287	2013	Sonagazi	2003	3	BRRI dhan41	Stress	4.05
7288	2013	Comilla	2003	3	BRRI dhan41	Stress	4.91
7289	2013	Gazipur	2003	3	BRRI dhan41	Stress	4.57
7290	2013	Rajshahi	2003	3	BRRI dhan41	Stress	3.23
7291	2013	Rangpur	2003	3	BRRI dhan41	Stress	2.30
7292	2013	Barisal	2003	3	BRRI dhan41	Stress	5.03
7293	2014	Kustia	2003	3	BRRI dhan41	Stress	4.15
7294	2014	Sonagazi	2003	3	BRRI dhan41	Stress	3.81
7295	2014	Comilla	2003	3	BRRI dhan41	Stress	4.66
7296	2014	Gazipur	2003	3	BRRI dhan41	Stress	5.10
7297	2014	Rajshahi	2003	3	BRRI dhan41	Stress	5.67
7298	2014	Rangpur	2003	3	BRRI dhan41	Stress	3.80
7299	2014	Satkhira	2003	3	BRRI dhan41	Stress	3.90
7300	2014	Bhanga	2003	3	BRRI dhan41	Stress	3.38
7301	2015	Kustia	2003	3	BRRI dhan41	Stress	4.86
7302	2015	Sonagazi	2003	3	BRRI dhan41	Stress	3.47
7303	2015	Comilla	2003	3	BRRI dhan41	Stress	4.02
7304	2015	Gazipur	2003	3	BRRI dhan41	Stress	5.77
7305	2015	Rajshahi	2003	3	BRRI dhan41	Stress	3.93
7306	2015	Rangpur	2003	3	BRRI dhan41	Stress	2.00
7307	2015	Satkhira	2003	3	BRRI dhan41	Stress	4.07
7308	2015	Bhanga	2003	3	BRRI dhan41	Stress	5.88
7309	2001	Barisal	2005	1	BRRI dhan44	Stress	
7310	2001	Comilla	2005	1	BRRI dhan44	Stress	
7311	2001	Gazipur	2005	1	BRRI dhan44	Stress	
7312	2001	Rajshahi	2005	1	BRRI dhan44	Stress	
7313	2001	Rangpur	2005	1	BRRI dhan44	Stress	
7314	2001	Satkhira	2005	1	BRRI dhan44	Stress	
7315	2001	Sonagazi	2005	1	BRRI dhan44	Stress	
7316	2002	Barisal	2005	1	BRRI dhan44	Stress	
7317	2002	Comilla	2005	1	BRRI dhan44	Stress	
7318	2002	Gazipur	2005	1	BRRI dhan44	Stress	
7319	2002	Rajshahi	2005	1	BRRI dhan44	Stress	
7320	2002	Rangpur	2005	1	BRRI dhan44	Stress	
7321	2002	Satkhira	2005	1	BRRI dhan44	Stress	
7322	2002	Sonagazi	2005	1	BRRI dhan44	Stress	
7323	2003	Barisal	2005	1	BRRI dhan44	Stress	
7324	2003	Comilla	2005	1	BRRI dhan44	Stress	
7325	2003	Gazipur	2005	1	BRRI dhan44	Stress	
7326	2003	Rajshahi	2005	1	BRRI dhan44	Stress	
7327	2003	Rangpur	2005	1	BRRI dhan44	Stress	
7328	2003	Satkhira	2005	1	BRRI dhan44	Stress	
7329	2003	Sonagazi	2005	1	BRRI dhan44	Stress	
7330	2004	Barisal	2005	1	BRRI dhan44	Stress	
7331	2004	Comilla	2005	1	BRRI dhan44	Stress	
7332	2004	Gazipur	2005	1	BRRI dhan44	Stress	
7333	2004	Rajshahi	2005	1	BRRI dhan44	Stress	
7334	2004	Rangpur	2005	1	BRRI dhan44	Stress	
7335	2004	Satkhira	2005	1	BRRI dhan44	Stress	
7336	2004	Sonagazi	2005	1	BRRI dhan44	Stress	
7337	2004	Kustia	2005	1	BRRI dhan44	Stress	
7338	2005	Barisal	2005	1	BRRI dhan44	Stress	
7339	2005	Comilla	2005	1	BRRI dhan44	Stress	
7340	2005	Gazipur	2005	1	BRRI dhan44	Stress	
